time,seconds_elapsed,z,y,x
1763699239800793300,0.14879345703125,9.279129981994629,3.1671817302703857,0.19258250296115875
1763699239810807800,0.158807861328125,9.302736282348633,3.0990774631500244,0.15878400206565857
1763699239830825200,0.1788251953125,9.3339262008667,3.0068881511688232,0.08269230276346207
1763699239850802700,0.198802734375,9.351579666137695,2.952259063720703,0.0502922460436821
1763699239870845000,0.218844970703125,9.354774475097656,2.942333698272705,0.03535577282309532
1763699239891027200,0.239027099609375,9.349705696105957,2.9585964679718018,0.010751970112323761
1763699239900880400,0.24888037109375,9.349257469177246,2.960026741027832,-0.005411016289144754
1763699239910886700,0.25888671875,9.350414276123047,2.9562108516693115,-0.030959783121943474
1763699239920883700,0.2688837890625,9.351698875427246,2.9515843391418457,-0.06531421840190887
1763699239930884000,0.278884033203125,9.350433349609375,2.954630136489868,-0.09975357353687286
1763699239940841700,0.288841796875,9.347240447998047,2.9632046222686768,-0.1374986320734024
1763699239950892800,0.298892822265625,9.341614723205566,2.9791150093078613,-0.1717587113380432
1763699239960890000,0.30889013671875,9.334283828735352,3.0006115436553955,-0.19459041953086853
1763699239970901200,0.3189013671875,9.324551582336426,3.0297739505767822,-0.20875895023345947
1763699239980904200,0.328904296875,9.313826560974121,3.0620877742767334,-0.21600307524204254
1763699239990918700,0.338918701171875,9.303597450256348,3.093933343887329,-0.20258134603500366
1763699240000926500,0.348926513671875,9.294578552246094,3.1225545406341553,-0.17560864984989166
1763699240010932200,0.35893212890625,9.286235809326172,3.1483631134033203,-0.15499255061149597
1763699240020939300,0.368939208984375,9.28375244140625,3.1556081771850586,-0.1563558131456375
1763699240030941200,0.378941162109375,9.272822380065918,3.187042713165283,-0.16703727841377258
1763699240040946000,0.38894580078125,9.25784683227539,3.2298994064331055,-0.1743563413619995
1763699240050957800,0.398957763671875,9.242228507995605,3.274742364883423,-0.1663503497838974
1763699240060965600,0.408965576171875,9.223944664001465,3.3268215656280518,-0.14657998085021973
1763699240070968800,0.41896875,9.202468872070312,3.386427164077759,-0.13056795299053192
1763699240080974800,0.428974853515625,9.179526329040527,3.448232650756836,-0.12800739705562592
1763699240090982100,0.438982177734375,9.155618667602539,3.5108749866485596,-0.13708099722862244
1763699240100988400,0.448988525390625,9.131441116333008,3.5725810527801514,-0.15433195233345032
1763699240110999000,0.4589990234375,9.108898162841797,3.6287009716033936,-0.1757260113954544
1763699240121007000,0.469007080078125,9.089189529418945,3.676701784133911,-0.19715408980846405
1763699240131015400,0.479015380859375,9.073103904724121,3.7151455879211426,-0.21650813519954681
1763699240141023500,0.4890234375,9.062549591064453,3.7403149604797363,-0.22501350939273834
1763699240151018500,0.4990185546875,9.05759048461914,3.7526168823242188,-0.21976210176944733
1763699240161021000,0.50902099609375,9.057533264160156,3.753396511077881,-0.2085670828819275
1763699240171036400,0.519036376953125,9.064122200012207,3.7373974323272705,-0.2096271961927414
1763699240181044500,0.52904443359375,9.079394340515137,3.698606014251709,-0.23516987264156342
1763699240191044400,0.53904443359375,9.095067024230957,3.659144878387451,-0.24654586613178253
1763699240201048800,0.549048828125,9.10581111907959,3.6392242908477783,-0.10309375822544098
1763699240211062500,0.5590625,9.116927146911621,3.610426425933838,-0.1298404484987259
1763699240221071000,0.569071044921875,9.133146286010742,3.570112705230713,-0.10164833813905716
1763699240231080000,0.579079833984375,9.155129432678223,3.5132737159729004,-0.1043497622013092
1763699240241088500,0.589088623046875,9.177903175354004,3.453183650970459,-0.1095094159245491
1763699240251107000,0.599107177734375,9.201824188232422,3.389017343521118,-0.10665949434041977
1763699240261116700,0.60911669921875,9.224472045898438,3.3272511959075928,-0.09435822069644928
1763699240271118300,0.619118408203125,9.246439933776855,3.265989303588867,-0.083961620926857
1763699240281127200,0.629127197265625,9.269139289855957,3.201077699661255,-0.08089369535446167
1763699240291127800,0.6391279296875,9.291778564453125,3.1348230838775635,-0.07817379385232925
1763699240301136000,0.649135986328125,9.31139087677002,3.076443910598755,-0.06225462630391121
1763699240311141600,0.6591416015625,9.326727867126465,3.0300979614257812,-0.03232564777135849
1763699240321149400,0.6691494140625,9.336996078491211,2.9984498023986816,0.014071809127926826
1763699240331148500,0.6791484375,9.342348098754883,2.9807722568511963,0.07689026743173599
1763699240341155300,0.6891552734375,9.344481468200684,2.9713523387908936,0.14872735738754272
1763699240351167000,0.6991669921875,9.346339225769043,2.961137056350708,0.2190471738576889
1763699240361174300,0.70917431640625,9.350112915039062,2.943784236907959,0.2826942503452301
1763699240371175700,0.71917578125,9.356243133544922,2.9183437824249268,0.3381938636302948
1763699240381182500,0.729182373046875,9.364033699035645,2.8871700763702393,0.3866693675518036
1763699240391188700,0.739188720703125,9.372273445129395,2.853868007659912,0.43164026737213135
1763699240401195500,0.749195556640625,9.379842758178711,2.821566104888916,0.4771766662597656
1763699240411191300,0.75919140625,9.38127613067627,2.7856380939483643,0.6342479586601257
1763699240421196800,0.76919677734375,9.384523391723633,2.774010419845581,0.6371644735336304
1763699240431207700,0.779207763671875,9.389780044555664,2.758289098739624,0.6278935074806213
1763699240441213700,0.789213623046875,9.396232604980469,2.730595827102661,0.6519594788551331
1763699240451216400,0.79921630859375,9.40048599243164,2.7068967819213867,0.6884368658065796
1763699240461222100,0.80922216796875,9.400227546691895,2.695326805114746,0.7357455492019653
1763699240471233800,0.81923388671875,9.398032188415527,2.6861040592193604,0.7951180338859558
1763699240481240000,0.829239990234375,9.394567489624023,2.684077024459839,0.8415522575378418
1763699240491250400,0.83925048828125,9.389888763427734,2.6869242191314697,0.8836371302604675
