time,seconds_elapsed,z,y,x
1763692624798877700,0.208877685546875,9.343729972839355,2.9335711002349854,-0.5091766119003296
1763692624818919400,0.22891943359375,9.382657051086426,2.798726797103882,-0.5506817102432251
1763692624828943600,0.238943603515625,9.400049209594727,2.7341132164001465,-0.577989399433136
1763692624858984200,0.268984130859375,9.420519828796387,2.661099672317505,-0.5854468941688538
1763692624868996400,0.278996337890625,9.423855781555176,2.656079053878784,-0.5536850690841675
1763692624889011200,0.29901123046875,9.422280311584473,2.6728878021240234,-0.4966866672039032
1763692624898975500,0.3089755859375,9.417452812194824,2.6932358741760254,-0.4779697060585022
1763692624908970200,0.31897021484375,9.409370422363281,2.7232754230499268,-0.4668180048465729
1763692624918881300,0.32888134765625,9.398871421813965,2.7608392238616943,-0.45757949352264404
1763692624928972000,0.338971923828125,9.385603904724121,2.8077847957611084,-0.44404417276382446
1763692624938959000,0.348958984375,9.371066093444824,2.860137701034546,-0.4160796105861664
1763692624948954600,0.35895458984375,9.355681419372559,2.9156627655029297,-0.37484875321388245
1763692624958945300,0.3689453125,9.339926719665527,2.9717183113098145,-0.3240971267223358
1763692624968987400,0.3789873046875,9.324296951293945,3.025355339050293,-0.27405065298080444
1763692624978999800,0.388999755859375,9.310931205749512,3.068737745285034,-0.24456095695495605
1763692624988993300,0.3989931640625,9.29601001739502,3.1137807369232178,-0.2428075224161148
1763692624998997500,0.40899755859375,9.27369213104248,3.181201934814453,-0.22128480672836304
1763692625008990200,0.418990234375,9.25228214263916,3.2445731163024902,-0.19596078991889954
1763692625018989600,0.428989501953125,9.236390113830566,3.291612386703491,-0.15744350850582123
1763692625029003500,0.43900341796875,9.23087215423584,3.307994842529297,-0.1361868977546692
1763692625039008800,0.4490087890625,9.215482711791992,3.3515775203704834,-0.11042860150337219
1763692625049014300,0.45901416015625,9.187485694885254,3.428182363510132,-0.08974038064479828
1763692625059019500,0.46901953125,9.157392501831055,3.5084726810455322,-0.056197527796030045
1763692625069009700,0.479009765625,9.126777648925781,3.587794065475464,0.006308956537395716
1763692625079008500,0.489008544921875,9.093977928161621,3.669191598892212,0.08353360742330551
1763692625089022200,0.499022216796875,9.059760093688965,3.750553607940674,0.15645454823970795
1763692625099027200,0.509027099609375,9.028319358825684,3.8233611583709717,0.20432530343532562
1763692625109030700,0.51903076171875,9.009984970092773,3.8653035163879395,0.22358585894107819
1763692625119035000,0.529034912109375,9.009576797485352,3.866562604904175,0.21823066473007202
1763692625129068800,0.53906884765625,9.0228853225708,3.836704969406128,0.19397196173667908
1763692625139085600,0.54908544921875,9.045409202575684,3.78482723236084,0.1614055633544922
1763692625149079300,0.559079345703125,9.073286056518555,3.718930721282959,0.1242360845208168
1763692625159086300,0.56908642578125,9.103693962097168,3.645003318786621,0.0841216966509819
1763692625169063000,0.57906298828125,9.132589340209961,3.5727245807647705,0.042852360755205154
1763692625179057200,0.58905712890625,9.156280517578125,3.5118188858032227,0.004441700875759125
1763692625189070600,0.599070556640625,9.171930313110352,3.47068190574646,-0.02093803882598877
1763692625199072800,0.60907275390625,9.177330017089844,3.456364631652832,-0.02362973988056183
1763692625209072000,0.619072021484375,9.17399787902832,3.465259552001953,0.01101045310497284
1763692625219073000,0.629072998046875,9.167302131652832,3.4814250469207764,0.10314426571130753
1763692625229080000,0.639080078125,9.157145500183105,3.500861883163452,0.24709442257881165
1763692625239081700,0.649081787109375,9.141254425048828,3.5249619483947754,0.4271894097328186
1763692625249106200,0.659106201171875,9.118339538574219,3.5538432598114014,0.6296507120132446
1763692625259110100,0.669110107421875,9.097817420959473,3.5863969326019287,0.7333924770355225
1763692625269122000,0.6791220703125,9.07809066772461,3.6266708374023438,0.7784098982810974
1763692625279126800,0.689126708984375,9.07068920135498,3.643385887145996,0.786595344543457
1763692625289124000,0.6991240234375,9.068305969238281,3.6482272148132324,0.7916112542152405
1763692625299128000,0.709128173828125,9.067400932312012,3.6490588188171387,0.7981173992156982
1763692625309130800,0.719130859375,9.070941925048828,3.6376333236694336,0.8099420070648193
1763692625319134700,0.729134765625,9.080939292907715,3.607720375061035,0.8314309120178223
1763692625329149000,0.73914892578125,9.095022201538086,3.5659055709838867,0.8574927449226379
1763692625339154000,0.74915380859375,9.111246109008789,3.5197927951812744,0.8755822777748108
1763692625349163000,0.7591630859375,9.129539489746094,3.470825433731079,0.8804884552955627
1763692625359168300,0.769168212890625,9.149986267089844,3.418560028076172,0.8726826310157776
1763692625369154600,0.779154541015625,9.171786308288574,3.3647937774658203,0.8525699973106384
1763692625379158000,0.789157958984375,9.193577766418457,3.3117353916168213,0.8251884579658508
1763692625389174500,0.799174560546875,9.21506118774414,3.2580392360687256,0.7988767027854919
1763692625399179300,0.80917919921875,9.236516952514648,3.201547145843506,0.7792544960975647
1763692625409184500,0.8191845703125,9.257368087768555,3.142838954925537,0.7707697749137878
1763692625419189200,0.829189208984375,9.276432037353516,3.084888219833374,0.77567058801651
1763692625429182500,0.839182373046875,9.292498588562012,3.0309481620788574,0.7957364320755005
1763692625439186000,0.84918603515625,9.304174423217773,2.9857592582702637,0.8294442892074585
1763692625449205200,0.859205322265625,9.310030937194824,2.9543416500091553,0.8749678730964661
1763692625459210500,0.86921044921875,9.309610366821289,2.9387011528015137,0.9303678870201111
1763692625469211000,0.8792109375,9.304652214050293,2.9349944591522217,0.9897724986076355
1763692625479215600,0.889215576171875,9.298521995544434,2.938206434249878,1.0367307662963867
1763692625489209000,0.899208984375,9.29169750213623,2.946225881576538,1.0744783878326416
1763692625499212500,0.909212646484375,9.28499984741211,2.9576303958892822,1.100726842880249
1763692625509227300,0.919227294921875,9.27906608581543,2.970144748687744,1.116945505142212
1763692625519232000,0.92923193359375,9.273896217346191,2.9825832843780518,1.1266931295394897
1763692625529231600,0.939231689453125,9.269294738769531,2.9945874214172363,1.1326944828033447
1763692625539235800,0.94923583984375,9.264143943786621,3.0075271129608154,1.1405351161956787
1763692625549241900,0.959241943359375,9.257898330688477,3.02114200592041,1.1551682949066162
1763692625559246000,0.96924609375,9.25147533416748,3.0334575176239014,1.1741961240768433
1763692625569227500,0.9792275390625,9.2455415725708,3.0429484844207764,1.1961668729782104
1763692625579229700,0.989229736328125,9.24103832244873,3.048123598098755,1.2175997495651245
1763692625589261000,0.999260986328125,9.239069938659668,3.0469467639923096,1.2353476285934448
1763692625599266000,1.00926611328125,9.239786148071289,3.0407180786132812,1.2452940940856934
1763692625609259800,1.019259765625,9.242578506469727,3.0308361053466797,1.2486636638641357
1763692625619263700,1.029263671875,9.245977401733398,3.0187416076660156,1.2527917623519897
1763692625629275400,1.039275390625,9.249382972717285,3.004521131515503,1.2618083953857422
1763692625639279900,1.04927978515625,9.25210952758789,2.9893300533294678,1.277790904045105
1763692625649285000,1.05928515625,9.253801345825195,2.9748382568359375,1.2991867065429688
1763692625659289900,1.069289794921875,9.254645347595215,2.9610111713409424,1.324507713317871
1763692625669285400,1.079285400390625,9.25473690032959,2.948355197906494,1.3518255949020386
1763692625679289000,1.0892890625,9.25411319732666,2.937460422515869,1.3795257806777954
1763692625689276400,1.0992763671875,9.25257682800293,2.9284887313842773,1.4086021184921265
1763692625699278600,1.109278564453125,9.250226974487305,2.9211063385009766,1.4390342235565186
1763692625709300500,1.119300537109375,9.24722957611084,2.9152028560638428,1.4699454307556152
1763692625719304700,1.1293046875,9.244561195373535,2.9093151092529297,1.4981237649917603
1763692625729308400,1.139308349609375,9.242911338806152,2.9025402069091797,1.5212665796279907
1763692625739312600,1.149312744140625,9.242558479309082,2.8952267169952393,1.5372565984725952
1763692625749338400,1.15933837890625,9.24325942993164,2.888068437576294,1.5464853048324585
1763692625759344400,1.169344482421875,9.244556427001953,2.8814826011657715,1.5510034561157227
1763692625769342700,1.1793427734375,9.245902061462402,2.875701427459717,1.5537084341049194
1763692625779348200,1.18934814453125,9.247589111328125,2.8688268661499023,1.556378960609436
1763692625789337600,1.199337646484375,9.25010871887207,2.859149694442749,1.5592057704925537
1763692625799341300,1.20934130859375,9.25446891784668,2.845191240310669,1.5588672161102295
1763692625809354200,1.219354248046875,9.26058292388916,2.8273847103118896,1.5549575090408325
1763692625819359000,1.22935888671875,9.268026351928711,2.8071420192718506,1.5472602844238281
1763692625829353000,1.23935302734375,9.27636432647705,2.785933017730713,1.5355911254882812
1763692625839356400,1.2493564453125,9.284627914428711,2.765524387359619,1.5224801301956177
1763692625849360600,1.259360595703125,9.291739463806152,2.747276782989502,1.5120941400527954
1763692625859364400,1.2693642578125,9.297136306762695,2.7322490215301514,1.5061452388763428
1763692625869369600,1.27936962890625,9.300756454467773,2.7205941677093506,1.5048880577087402
1763692625879373600,1.28937353515625,9.302901268005371,2.7130777835845947,1.5051957368850708
1763692625889389000,1.29938916015625,9.303871154785156,2.7075703144073486,1.5091209411621094
1763692625899394000,1.30939404296875,9.304051399230957,2.7034616470336914,1.515358805656433
1763692625909389000,1.31938916015625,9.304065704345703,2.700028419494629,1.521377444267273
1763692625919393000,1.32939306640625,9.304378509521484,2.6967296600341797,1.5253092050552368
1763692625929408800,1.33940869140625,9.304821968078613,2.6937978267669678,1.527787446975708
1763692625939414000,1.3494140625,9.304499626159668,2.6928038597106934,1.5314983129501343
1763692625949388500,1.359388427734375,9.303117752075195,2.6945159435272217,1.5368698835372925
1763692625959390500,1.369390380859375,9.300616264343262,2.698897123336792,1.5443027019500732
1763692625969416000,1.379416015625,9.29691219329834,2.7063539028167725,1.5535264015197754
1763692625979420400,1.38942041015625,9.293233871459961,2.7150800228118896,1.560301661491394
1763692625989427200,1.39942724609375,9.290587425231934,2.7228176593780518,1.5625712871551514
1763692625999431700,1.409431640625,9.289138793945312,2.7293102741241455,1.559856653213501
1763692626009429500,1.419429443359375,9.28878116607666,2.734402656555176,1.5530500411987305
1763692626019433500,1.42943359375,9.289175033569336,2.7380928993225098,1.544171929359436
