time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1763701035831268400,0.319268310546875,-0.7480800747871399,-0.08840667456388474,0.11473887413740158,0.6476075053215027,0.05959508568048477,-0.2847130596637726,1.723068118095398
1763701035841347800,0.329347900390625,-0.7363954782485962,-0.08709689229726791,0.1238936334848404,0.6593831777572632,0.07074112445116043,-0.29596421122550964,1.691584587097168
1763701035851421000,0.3394208984375,-0.7251317501068115,-0.08572020381689072,0.13236621022224426,0.6703097820281982,0.08090346306562424,-0.30654826760292053,1.6618340015411377
1763701035861500200,0.349500244140625,-0.7147058844566345,-0.0848049521446228,0.13942009210586548,0.6801217794418335,0.08842390030622482,-0.316104531288147,1.6344772577285767
1763701035871579400,0.359579345703125,-0.7066901326179504,-0.08391956984996796,0.1448626071214676,0.6874310374259949,0.09439380466938019,-0.3233833909034729,1.613831877708435
1763701035881700600,0.36970068359375,-0.7015448212623596,-0.08275572210550308,0.14890751242637634,0.6919631361961365,0.09988638758659363,-0.3280427157878876,1.6010935306549072
1763701035891780000,0.379780029296875,-0.6972996592521667,-0.08169809728860855,0.1520053893327713,0.6956960558891296,0.10416057705879211,-0.3314719796180725,1.5905370712280273
1763701035901859300,0.389859375,-0.6936088800430298,-0.08015607297420502,0.15532658994197845,0.6988242864608765,0.10973113775253296,-0.3344883620738983,1.581848382949829
1763701035911895800,0.399895751953125,-0.6888189315795898,-0.07827934622764587,0.15941475331783295,0.702842652797699,0.11642856895923615,-0.3383462727069855,1.5705516338348389
1763701035921975000,0.40997509765625,-0.684283435344696,-0.07693815231323242,0.1631966084241867,0.7065433859825134,0.12199869751930237,-0.34256693720817566,1.55991792678833
1763701035932054500,0.420054443359375,-0.682810366153717,-0.07658112049102783,0.16557422280311584,0.7074535489082336,0.12549012899398804,-0.34569740295410156,1.5572863817214966
1763701035942137000,0.43013720703125,-0.6832654476165771,-0.07696548849344254,0.16704308986663818,0.7066266536712646,0.12747399508953094,-0.348246306180954,1.5596363544464111
1763701035952216600,0.440216552734375,-0.683531641960144,-0.07766231149435043,0.16850875318050385,0.7059446573257446,0.12891851365566254,-0.3512641191482544,1.5614467859268188
1763701035962295800,0.4502958984375,-0.6829586625099182,-0.07857336103916168,0.16990144550800323,0.7060645818710327,0.12951405346393585,-0.3546343743801117,1.5607703924179077
1763701035972376800,0.460376953125,-0.6821478009223938,-0.07966454327106476,0.17070206999778748,0.706532895565033,0.12879134714603424,-0.357463538646698,1.5589786767959595
1763701035982456000,0.4704560546875,-0.6822087168693542,-0.08121458441019058,0.17031876742839813,0.7063901424407959,0.12599633634090424,-0.35910192131996155,1.55886971950531
1763701035992535600,0.48053564453125,-0.6825435161590576,-0.08263389021158218,0.16946817934513092,0.7061066031455994,0.12279557436704636,-0.359843373298645,1.5592252016067505
