time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1763698891435325700,0.22632568359375,-0.5038109421730042,-0.03892219066619873,0.24423173069953918,0.8276535868644714,0.20410296320915222,-0.4594970643520355,1.1415085792541504
1763698891445323000,0.236322998046875,-0.511408805847168,-0.038023050874471664,0.24002444744110107,0.8242594003677368,0.20440998673439026,-0.4495668113231659,1.1575288772583008
1763698891455405000,0.246405029296875,-0.5170700550079346,-0.03756370395421982,0.23663079738616943,0.8217258453369141,0.203836590051651,-0.44198817014694214,1.1692434549331665
1763698891465483500,0.2564833984375,-0.5199370980262756,-0.03786730021238327,0.2341848611831665,0.8206027746200562,0.20160174369812012,-0.4375513195991516,1.1744927167892456
1763698891475565600,0.266565673828125,-0.5205516219139099,-0.03865206614136696,0.23268646001815796,0.8206028342247009,0.19855232536792755,-0.435790479183197,1.1746925115585327
1763698891485648000,0.27664794921875,-0.5195087790489197,-0.04003535211086273,0.23140929639339447,0.8215579986572266,0.1938447803258896,-0.43546244502067566,1.1707427501678467
1763698891495871500,0.28687158203125,-0.5182385444641113,-0.041531287133693695,0.2301255315542221,0.8226458430290222,0.18881089985370636,-0.43528613448143005,1.1661972999572754
1763698891505953800,0.296953857421875,-0.5167108774185181,-0.04281419888138771,0.22922943532466888,0.823790431022644,0.18452733755111694,-0.43556109070777893,1.1613556146621704
1763698891516035800,0.307035888671875,-0.5149272680282593,-0.04380236566066742,0.22886669635772705,0.8249553442001343,0.18132580816745758,-0.4364442229270935,1.1563451290130615
1763698891526100500,0.3171005859375,-0.5134205222129822,-0.04444514960050583,0.22881576418876648,0.8258736729621887,0.17929324507713318,-0.43739810585975647,1.1523520946502686
1763698891536182500,0.3271826171875,-0.5122170448303223,-0.04476955160498619,0.22897186875343323,0.8265599012374878,0.17825905978679657,-0.43827858567237854,1.1493556499481201
1763698891546264800,0.337264892578125,-0.5115438103675842,-0.04479267820715904,0.229232057929039,0.8269034028053284,0.17818577587604523,-0.4388871490955353,1.1478469371795654
1763698891556380700,0.347380615234375,-0.5113279819488525,-0.044615261256694794,0.22938987612724304,0.8270027041435242,0.17858518660068512,-0.4390040338039398,1.1474627256393433
1763698891576545000,0.367544921875,-0.5114758610725403,-0.043880656361579895,0.22861787676811218,0.827164351940155,0.1789412647485733,-0.43686050176620483,1.1474248170852661
1763698891586599700,0.377599609375,-0.511603057384491,-0.04339180514216423,0.22780156135559082,0.8273366689682007,0.17879638075828552,-0.4349178969860077,1.14724600315094
1763698891596682000,0.387681884765625,-0.5122278928756714,-0.04280973970890045,0.22667045891284943,0.8272910118103027,0.1786760836839676,-0.4322352707386017,1.148108959197998
1763698891606764000,0.397763916015625,-0.5132580995559692,-0.04209168255329132,0.22537116706371307,0.8270442485809326,0.17879293859004974,-0.4290330410003662,1.1499007940292358
1763698891616845800,0.407845703125,-0.5147552490234375,-0.04128963500261307,0.22396144270896912,0.826537013053894,0.17915911972522736,-0.42545247077941895,1.1528067588806152
1763698891626927900,0.417927978515625,-0.5163399577140808,-0.04047100245952606,0.22265225648880005,0.8259425759315491,0.17972342669963837,-0.4220040738582611,1.156011939048767
