time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1763701326522908400,0.054908447265625,0.5563166412395768,-0.16294546280526517,0.27176229418920655,-0.015252072367875652,-0.9469111554256852,0.05434408535763602,-0.34492606672937337
1763701326532866600,0.064866455078125,0.5544762549628518,-0.16330116952596035,0.27107406324509853,-0.017830774187081795,-0.9469742732122267,0.055600630516489453,-0.3463085060795319
1763701326542825500,0.074825439453125,0.5533386227843132,-0.16362124115336632,0.2706733142026359,-0.019791357275152844,-0.946974807152859,0.05659238075134714,-0.3474767871115373
1763701326552783600,0.08478369140625,0.5528098101597728,-0.1638497580760686,0.2705044127336506,-0.020967330656129282,-0.9469464658289296,0.0572108999207552,-0.34826289346498507
1763701326562741500,0.094741455078125,0.5527640638535319,-0.16393070446524943,0.270516444969635,-0.021447907961101922,-0.9469130247722594,0.05747541991330013,-0.3485680599655825
1763701326572699600,0.10469970703125,0.553059497987382,-0.1638558162197615,0.2706499851315371,-0.021330962406919115,-0.9468910197233453,0.05742111113950589,-0.34839454711778745
1763701326582658600,0.114658447265625,0.5535417607255517,-0.1636528988864346,0.27084024500460463,-0.020736482173831058,-0.9468909778050874,0.05710313404869403,-0.3478257426435871
1763701326592616400,0.124616455078125,0.5540721479977548,-0.16334704066512984,0.27103392042356356,-0.01983330468670961,-0.9469184722154205,0.05660225871725334,-0.34695403473990133
1763701326602574600,0.13457470703125,0.5545762097793118,-0.1629513283161181,0.27120564156610105,-0.018753231728716006,-0.946974331529944,0.05598276181957217,-0.3458400753203898
1763701326612532700,0.14453271484375,0.5550181806886525,-0.16246288215363525,0.2713471358163851,-0.017605313886915504,-0.947058061944484,0.05529633643198728,-0.3445068764136472
1763701326622491600,0.15449169921875,0.5553614556142278,-0.1618722095098095,0.27145213039250055,-0.016528168876900833,-0.9471689939005639,0.054607974781280044,-0.3429721016734477
1763701326632449300,0.16444921875,0.5556144833797778,-0.1611679634703616,0.27153299466569,-0.01562745966563736,-0.9473024985965205,0.05396935622551305,-0.3412428647506116
