time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1763696718541260300,0.05026025390625,1.5595774523980936,0.22396457867958122,-0.6666453993155925,0.38742459302667276,0.7093755345634734,0.047012120741454236,-0.2579192257591201
1763696718551284200,0.0602841796875,1.558854131048317,0.22614407798616093,-0.6656451835854559,0.3952815095604744,0.7093966064520214,0.05031714225628531,-0.2566740345225536
1763696718561307400,0.070307373046875,1.563085620698609,0.229949412687715,-0.6658788779768634,0.40594382718670574,0.7077221574528343,0.053459483087208,-0.25710885486997453
1763696718571330300,0.080330322265625,1.5615599529121735,0.23512994623086925,-0.6635138502310076,0.4190584906890497,0.7079347116149458,0.05737361458275432,-0.2596858269544802
1763696718581354500,0.0903544921875,1.5596413080659797,0.241601604978467,-0.6604887312592517,0.4338253701239171,0.7082716040509706,0.061111172945637164,-0.2645890387563967
1763696718591377200,0.100377197265625,1.5577035849084417,0.24939497671961613,-0.6568840090594916,0.4501822219026347,0.708617240097544,0.06455317386105067,-0.27198424186752257
1763696718601400300,0.110400390625,1.556088517102967,0.2585630206751019,-0.652749558879595,0.4681818145679131,0.708864444148323,0.06763366416370811,-0.28199934358372286
1763696718611424500,0.120424560546875,1.5550382938236853,0.26924997703315773,-0.6480474966007443,0.48818227455874796,0.7089304729985915,0.07040143933264537,-0.29476194892850016
1763696718621447400,0.130447509765625,1.5546416701267924,0.2813854771290577,-0.6427522274708214,0.510250166433612,0.7087828719893323,0.07292908103174002,-0.3100767789021023
1763696718631470300,0.14047021484375,1.5550746708647045,0.2941864444180919,-0.6371873343894932,0.5340571780841263,0.7083127012006573,0.07576090231321188,-0.32594504468067637
1763696718641494300,0.150494384765625,1.5573021518633967,0.3074905560523654,-0.6317382605764574,0.5594910329943666,0.7072052222344519,0.07884852155593734,-0.3419179121816001
1763696718651517400,0.160517333984375,1.5616542913396372,0.3212995046002174,-0.6264855914348518,0.5873545043909121,0.7053009546215196,0.08266172315220645,-0.3572006328594712
1763696718661540400,0.170540283203125,1.5669539716437482,0.3352969076812097,-0.6211165896243042,0.6171735539784674,0.7029704254735744,0.08730881116293514,-0.3714315322418592
1763696718671563300,0.180563232421875,1.5720227555042687,0.3488583556612993,-0.6155211764894006,0.6473428732348684,0.7006258270214273,0.09249345278973392,-0.3843697960118044
1763696718681587200,0.190587158203125,1.5762882087874401,0.36074540076257483,-0.6102437966768054,0.6751199999112105,0.6984977121027174,0.09780779112728633,-0.39475980501537333
1763696718691610400,0.2006103515625,1.5797717703997716,0.3712829331082549,-0.6052090471567585,0.7015323376661358,0.6965095152961562,0.10366099622220631,-0.4025122495457245
1763696718701633500,0.210633544921875,1.583093633771404,0.38089793682225975,-0.6004665990076781,0.7272474535895509,0.6944483860437836,0.1099907299269926,-0.40817660844009396
1763696718711657200,0.2206572265625,1.5862524515239353,0.38864323873486273,-0.5966905991552022,0.749445537689982,0.692434438588615,0.11597970645044378,-0.4113116481538582
1763696718721680400,0.230680419921875,1.5893291642474545,0.39395765652346393,-0.5943810692573217,0.7662585129499043,0.6905489693210782,0.12103971073103093,-0.4117423656773822
1763696718731703300,0.240703369140625,1.5922343870487325,0.3977374191518045,-0.5929847551469737,0.7791961337473821,0.6888359393324245,0.12521598908133585,-0.41091607514931194
