time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1763701325708296000,0.1962958984375,0.9632159471511841,0.2625539004802704,-0.054317545145750046,0.018169598653912544,0.13256993889808655,-0.5280134677886963,-3.0679855346679688
1763701325727467500,0.215467529296875,0.9625717997550964,0.26399359107017517,-0.05824637785553932,0.01924324966967106,0.1422610878944397,-0.5305222868919373,-3.0629074573516846
1763701325746640600,0.234640625,0.9612740874290466,0.26856228709220886,-0.058040469884872437,0.02139470912516117,0.14396251738071442,-0.5396553874015808,-3.0572071075439453
1763701325756226000,0.24422607421875,0.9604595303535461,0.2716227173805237,-0.05673600360751152,0.022794563323259354,0.14248843491077423,-0.545889675617218,-3.0541863441467285
1763701325765812200,0.253812255859375,0.9595323801040649,0.27515462040901184,-0.054615817964076996,0.024589108303189278,0.13953463733196259,-0.5531306266784668,-3.050687074661255
1763701325784985300,0.2729853515625,0.9570915102958679,0.2841162383556366,-0.049057744443416595,0.029105355963110924,0.13170109689235687,-0.5716195106506348,-3.042038679122925
1763701325794570800,0.28257080078125,0.9557806849479675,0.28870314359664917,-0.04634764418005943,0.031394537538290024,0.12803299725055695,-0.5811238884925842,-3.0375895500183105
1763701325804157000,0.292156982421875,0.9546319246292114,0.2926284670829773,-0.043780285865068436,0.033611442893743515,0.12452983111143112,-0.5892791748046875,-3.0333683490753174
1763701325813743900,0.301743896484375,0.9537662863731384,0.2955401837825775,-0.041294969618320465,0.0357850044965744,0.12098205089569092,-0.5953481197357178,-3.0294313430786133
1763701325823329800,0.311329833984375,0.9532996416091919,0.29712265729904175,-0.0385306254029274,0.038122013211250305,0.11661672592163086,-0.5986843705177307,-3.0256295204162598
1763701325832915200,0.320915283203125,0.9532438516616821,0.2973441183567047,-0.03573725372552872,0.04044100269675255,0.1118638888001442,-0.5992125272750854,-3.0222063064575195
1763701325842497500,0.33049755859375,0.9535976052284241,0.2962041199207306,-0.03335658833384514,0.04245065897703171,0.10753150284290314,-0.5969070792198181,-3.0195086002349854
1763701325852084500,0.34008447265625,0.9542426466941833,0.2940896153450012,-0.031161747872829437,0.044285837560892105,0.10328137129545212,-0.592583179473877,-3.0172853469848633
1763701325861670700,0.349670654296875,0.9550176858901978,0.2915085256099701,-0.028804881498217583,0.04619849473237991,0.09860987216234207,-0.5873176455497742,-3.0150773525238037
1763701325871256000,0.359256103515625,0.9558219313621521,0.2887672185897827,-0.026416650041937828,0.04816729947924614,0.09387397766113281,-0.5817360281944275,-3.012769937515259
1763701325880842200,0.36884228515625,0.9565669894218445,0.28615128993988037,-0.024421019479632378,0.0500066913664341,0.08997894823551178,-0.5763931274414062,-3.0104424953460693
