time,acc_z,acc_y,acc_x,gyr_z,gyr_y,gyr_x,grav_z,grav_y,grav_x,yaw,qx,qz,roll,qw,qy,pitch
2025-11-21 04:22:14.150,2.917699464559555,-25.55731244857311,4.870144614931941,0.3132131397724151,0.8847131729125977,-3.811100006103516,0.1872811057165265,9.794634568035605,0.4476766205478459,-0.1547569547456343,0.6031895799999615,-0.334239453624961,-1.1745800981797714,0.6307396678536039,-0.3558281202121111,-1.5212894258164338
2025-11-21 04:22:14.160,3.0843554231375454,-26.82074248460531,4.500373437167704,-0.3592740595340729,0.2680475115776062,-3.8889639377594,0.5691962006630376,9.780012168443202,0.4447004177486524,0.3518508633232065,0.5918087816278395,-0.3393974464003162,-0.663220341135007,0.6432964419215546,-0.3474786845347755,-1.49707377763915
2025-11-21 04:22:14.170,3.126252783146501,-28.005392998433116,3.4408804580986496,-1.21700119972229,-0.1112308502197265,-3.7221484184265137,0.9432917809650302,9.75424410545826,0.3678455434639006,0.6437624481232815,0.5808445914125175,-0.3483246868581361,-0.3718208913027767,0.6532720847454678,-0.3384155225570902,-1.4673681851146172
2025-11-21 04:22:14.180,2.8654449611872432,-28.56778956555128,2.044580413234234,-2.1248345375061035,-0.2095323354005813,-3.3669025897979736,1.289691873883456,9.719286773845552,0.2062685138517059,0.860251923198973,0.5716283247300618,-0.3602872009372098,-0.1585931317015999,0.660264419099602,-0.3278491623277832,-1.4372159606192092
2025-11-21 04:22:14.190,2.8394395823150878,-28.502982454597948,0.5349137361045927,-2.9344942569732666,-0.1514953970909118,-2.869182109832764,1.592976170913875,9.676327337563038,-0.0387153096064692,1.047017663083761,0.5650355938602875,-0.3743000722721382,0.0242989772379695,0.6641676059561975,-0.3154609322601251,-1.4075862543318762
2025-11-21 04:22:14.200,3.1556600794166325,-28.20692211747169,-0.8085377119518816,-3.5805206298828125,-0.132574513554573,-2.3026578426361084,1.8434328408591447,9.6253722263515,-0.3526502758869901,1.2157296918239946,0.5612183480819921,-0.389571450367516,0.1890171632433995,0.664998575166271,-0.3017367163322652,-1.3782221405081654
2025-11-21 04:22:14.210,3.4032238043993708,-27.682872524404523,-1.91655433730185,-4.089920997619629,-0.2537630200386047,-1.788066029548645,2.0404428750380874,9.565051905423402,-0.7188630670499057,1.370583940059814,0.5597465656900223,-0.4058908164438298,0.338728916361598,0.6627868002976974,-0.2874893908602835,-1.348364545625072
2025-11-21 04:22:14.220,3.16566066442728,-26.667074017894265,-2.833440049639344,-4.47123908996582,-0.5047413110733032,-1.4430406093597412,2.196902433772385,9.49152022074461,-1.1202847169011831,1.5111348361209036,0.5596884719170012,-0.4233813932418074,0.4715666196310405,0.6578442008068603,-0.273382451541264,-1.3166000454151177
2025-11-21 04:22:14.230,2.449743514636159,-25.639346588659286,-3.001235241380334,-4.85092830657959,-0.7750566601753235,-1.3235738277435305,2.3352181407898662,9.398131158429385,-1.546700595820695,1.6355281575608975,0.5600238503973604,-0.442279576429495,0.5849989039373601,0.6507317510861964,-0.2594422811604916,-1.2811419362607124
2025-11-21 04:22:14.240,2.255338256128132,-24.54907531722784,-3.2055455155700443,-5.317579746246338,-1.0997631549835205,-1.360067367553711,2.4769515472963453,9.275565685990452,-1.9997484610781076,1.7442196379989094,0.5600036661256085,-0.4630371403924792,0.6792021497036115,0.6417835388119368,-0.2451663015437909,-1.2401862475645111
2025-11-21 04:22:14.250,2.577501587282121,-23.3408498665452,-4.212076135258377,-5.814772605895996,-1.461280345916748,-1.43306565284729,2.63467571913898,9.114654408544302,-2.480316347554326,1.8389282786523031,0.5591322918261158,-0.4860541226347009,0.7552294842728573,0.6309378841969133,-0.2303041613316332,-1.1928815406084865
2025-11-21 04:22:14.260,3.225529149934649,-21.612745971000194,-6.270492473882436,-6.220251083374023,-1.7559949159622192,-1.4621423482894895,2.8102532353192564,8.91000978783369,-2.9807024487003684,1.9213816469688687,0.5572626529943259,-0.5110710929240624,0.8148233875504268,0.618133780811674,-0.2148843845994761,-1.1398435103681333
2025-11-21 04:22:14.270,4.247951458498835,-19.294621003830432,-9.193635006278752,-6.436955451965332,-1.855263948440552,-1.428501844406128,2.9970524027377365,8.662121068680285,-3.4865061909809705,1.992942747053901,0.5546194494147124,-0.5370668973535611,0.860746774039016,0.6036276761415815,-0.1989726524081205,-1.0828351539956054
2025-11-21 04:22:14.280,5.3979579444468015,-16.427241859710215,-12.138768421208855,-6.407709121704102,-1.7013494968414309,-1.2947205305099487,3.1812147919118403,8.378684650805592,-3.980942736072838,2.0548727871208263,0.5517420127886848,-0.5625812318675674,0.896597727297018,0.5879619059525496,-0.1827127127776034,-1.024372057885661
2025-11-21 04:22:14.290,6.7137728322327135,-13.150534895724055,-14.100641325139998,-6.133825302124023,-1.3567396402359009,-1.0480530261993408,3.3432217556402084,8.074529270029068,-4.449185393983125,2.1086919455790976,0.5493994887041426,-0.5861178360740985,0.9263849232091992,0.5717717371752868,-0.1664431907523929,-0.9673289790030336
2025-11-21 04:22:14.300,8.611168880078196,-10.334812289083004,-14.756051691520211,-5.716243743896484,-1.0962475538253784,-0.7123804688453674,3.4699729893311857,7.767329699251055,-4.878346626088023,2.156058014184512,0.547996252487067,-0.6068891823371872,0.9525259709088736,0.5555221962517458,-0.1509328482624647,-0.9141552592031432
