time,acc_z,acc_y,acc_x,gyr_z,gyr_y,gyr_x,grav_z,grav_y,grav_x,qz,qy,qx,qw,roll,pitch,yaw
2025-11-21 04:22:17.810,0.4852485656738281,3.854249000549317,-9.26600742340088,-1.5677566528320312,0.8336780071258545,1.0710917711257937,6.138070583343506,3.049806833267212,7.01378345489502,-0.7882832288742065,-0.343305230140686,-0.2630342543125152,0.4376802742481231,-0.8518847823143005,-0.3162383735179901,1.983450174331665
2025-11-21 04:22:17.820,1.1233720779418943,3.5102853775024414,-7.986784934997559,-1.6348663568496704,1.3608351945877075,1.1380683183670044,6.205568790435791,3.245384454727173,6.865041255950928,-0.7912055253982544,-0.3474369049072265,-0.2507821023464203,0.4363367259502411,-0.8358100056648254,-0.3372964859008789,1.982699990272522
2025-11-21 04:22:17.830,2.109102725982666,3.1279280185699463,-6.429304122924805,-1.6721495389938354,1.9593629837036133,1.2190260887145996,6.306118488311768,3.444665670394897,6.673645496368408,-0.7947647571563721,-0.3503860533237457,-0.2360234558582306,0.435742437839508,-0.8137059807777405,-0.3589144945144653,1.9825518131256104
2025-11-21 04:22:17.840,3.341415882110596,2.696502923965454,-4.85075044631958,-1.6732147932052612,2.560021162033081,1.3543106317520142,6.435042381286621,3.648360729217529,6.438172817230225,-0.7987155318260193,-0.3522686958312988,-0.2186570465564727,0.436061143875122,-0.7856413722038269,-0.3811942338943481,1.9825793504714968
2025-11-21 04:22:17.850,4.647307872772217,2.19787073135376,-3.3258097171783447,-1.607170343399048,3.1404402256011963,1.560965895652771,6.58318567276001,3.855189561843872,6.16194486618042,-0.8026295900344849,-0.3532885611057281,-0.1988420039415359,0.4375326633453369,-0.7523590922355652,-0.4040223360061645,1.9819689989089968
2025-11-21 04:22:17.860,6.209914684295654,2.174602508544922,-1.7928972244262695,-1.5112993717193604,3.70075273513794,1.889989733695984,6.738889694213867,4.07267427444458,5.845603466033936,-0.8060437440872192,-0.3539737164974212,-0.1763940453529358,0.4403194189071655,-0.7145339250564575,-0.4282693862915039,1.9796382188797
2025-11-21 04:22:17.870,7.840620040893555,2.69990348815918,-0.848106861114502,-1.4676247835159302,4.121386528015137,2.312887191772461,6.884619235992432,4.31359338760376,5.492297172546387,-0.8085964918136597,-0.3550879061222076,-0.1513100117444992,0.4440603852272033,-0.67337566614151,-0.4554473757743835,1.975301742553711
2025-11-21 04:22:17.880,9.6925687789917,3.965887546539306,-0.8645215034484863,-1.451646327972412,4.21832275390625,2.7452385425567627,6.996232032775879,4.581694602966309,5.121638774871826,-0.8098733425140381,-0.3574216663837433,-0.1246642544865608,0.4481224417686462,-0.63191819190979,-0.4861244857311249,1.969038128852844
2025-11-21 04:22:17.890,11.454622268676758,5.317360877990723,-1.0630102157592771,-1.3239514827728271,3.835904121398926,3.105154275894165,7.049765586853027,4.866027355194092,4.774196624755859,-0.8094212412834167,-0.361669510602951,-0.0987781807780265,0.4519682824611664,-0.5952687859535217,-0.5192127227783203,1.960492849349976
2025-11-21 04:22:17.900,13.435029983520508,6.445242881774902,-0.1667370796203613,-0.9681636691093444,2.9935710430145264,3.313940048217773,7.033257007598877,5.143997669219971,4.499218940734863,-0.8069626092910767,-0.3681759834289551,-0.0764862224459648,0.4554202556610107,-0.569104790687561,-0.5521767735481262,1.9486238956451416
