time,acc_z,acc_y,acc_x,gyr_z,gyr_y,gyr_x,grav_z,grav_y,grav_x,qz,qy,qx,qw,roll,pitch,yaw
2025-11-21 05:02:50.390,-2.1486616134643555,-2.1220078468322754,-0.0924766585230827,1.554707646369934,1.3160953521728516,0.6029219031333923,6.124485492706299,-7.659031867980957,-0.017300933599472,-0.8673843145370483,0.4172683656215668,-0.1167273595929145,0.2447575628757476,0.0028248780872672,0.8962716460227966,2.5901784896850586
2025-11-21 05:02:50.400,-1.6708087921142578,-0.9113831520080566,1.0548986196517944,1.2915949821472168,1.4002487659454346,0.3035914003849029,6.142740726470947,-7.641776561737059,-0.2009054273366928,-0.8673459887504578,0.4186771214008331,-0.1073165386915206,0.2467865794897079,0.032694473862648,0.8934593200683594,2.5715198516845703
2025-11-21 05:02:50.410,-1.2587833404541016,1.504133701324463,0.8130636215209961,1.188267469406128,0.8761541843414307,-0.051131185144186,6.136384963989258,-7.641744613647461,-0.3448162972927093,-0.8662973642349243,0.4206323623657226,-0.1009942665696144,0.2497948557138443,0.0561330392956733,0.8934539556503296,2.5532329082489014
2025-11-21 05:02:50.420,-0.6279134750366211,4.746782302856445,0.1314559280872345,1.1722888946533203,0.2443378269672393,-0.5613778233528137,6.097076416015625,-7.667693614959717,-0.4500218033790588,-0.8637160062789917,0.4236314594745636,-0.0983463749289512,0.254674345254898,0.0736758410930633,0.8976871371269226,2.5326287746429443
2025-11-21 05:02:50.430,-1.1445164680480957,6.921545028686523,0.8728272914886475,1.1094402074813845,-0.1966686397790908,-1.0204932689666748,6.025486946105957,-7.719498157501221,-0.5227346420288086,-0.8600142002105713,0.427913099527359,-0.0983670204877853,0.25998055934906,0.0865372717380523,0.9062063694000244,2.5123112201690674
2025-11-21 05:02:50.440,-3.1830527782440186,7.448258876800537,2.1199300289154053,0.8218272924423218,-0.5247604250907898,-1.356041669845581,5.9263529777526855,-7.79389762878418,-0.5512555837631226,-0.855901300907135,0.4332441091537475,-0.1006956696510315,0.26380455493927,0.0927508175373077,0.9186060428619384,2.497735977172852
2025-11-21 05:02:50.450,-5.537397861480713,6.860515117645264,3.1982421875,0.3914731442928314,-0.6227618455886841,-1.6596330404281616,5.7970781326293945,-7.891397953033447,-0.5386178493499756,-0.8517150282859802,0.4398871660232544,-0.104549266397953,0.2648589313030243,0.092645950615406,0.9351676106452942,2.491804838180542
2025-11-21 05:02:50.460,-6.798910140991211,5.749250411987305,4.079224586486816,0.0175763443112373,-0.5567173957824707,-1.9397892951965328,5.6403489112854,-8.006747245788574,-0.4988579750061035,-0.8475376963615417,0.4478088915348053,-0.1090387925505638,0.2631684243679046,0.0882149934768676,0.9552549123764038,2.4937703609466557
2025-11-21 05:02:50.470,-6.891098499298096,5.010287284851074,4.763692855834961,-0.2977326214313507,-0.5130428671836853,-2.1730754375457764,5.460301876068115,-8.134268760681152,-0.434940755367279,-0.8432688117027283,0.4566860795021057,-0.1141924858093261,0.2594140172004699,0.0794872567057609,0.9781482815742492,2.5023913383483887
2025-11-21 05:02:50.480,-6.449881076812744,5.4116058349609375,4.932656288146973,-0.6279548406600952,-0.4608464241027832,-2.338186502456665,5.263566017150879,-8.267119407653809,-0.3464082777500152,-0.8389570116996765,0.4660680890083313,-0.120055615901947,0.2540045380592346,0.0657176971435546,1.0028575658798218,2.5175817012786865
2025-11-21 05:02:50.490,-5.782769680023193,6.753881454467773,4.450984001159668,-0.9539161920547484,-0.3596493005752563,-2.441647291183472,5.056591033935547,-8.399114608764648,-0.2369479984045028,-0.834662675857544,0.4756043553352356,-0.1264361441135406,0.2472906410694122,0.0468249395489692,1.02839457988739,2.539064884185791
2025-11-21 05:02:50.500,-4.931477546691895,8.259623527526855,3.5167038440704346,-1.211702585220337,-0.2936048507690429,-2.5087568759918213,4.842721939086914,-8.526796340942383,-0.1103646084666252,-0.8302865624427795,0.4850826859474182,-0.133359283208847,0.2398631274700164,0.0227858424186706,1.0541713237762451,2.5658605098724365
2025-11-21 05:02:50.510,-4.237152576446533,9.595406532287598,2.3442177772521973,-1.3661613464355469,-0.3468665182590484,-2.5439095497131348,4.62519121170044,-8.647375106811523,0.029933288693428,-0.8256877660751343,0.4942592978477478,-0.1410269886255264,0.232505664229393,-0.0064717209897935,1.0796374082565308,2.5965049266815186
2025-11-21 05:02:50.520,-4.260605812072754,10.7347412109375,1.4155068397521973,-1.427944898605347,-0.5354127287864685,-2.56308388710022,4.401957511901856,-8.761245727539062,0.1836587637662887,-0.8206908702850342,0.5031342506408691,-0.1497282534837722,0.2256189435720443,-0.0416978672146797,1.1048535108566284,2.630728244781494
2025-11-21 05:02:50.530,-4.943577289581299,11.80429458618164,1.2931556701660156,-1.4684237241744995,-0.8741568326950073,-2.6525633335113525,4.165002346038818,-8.871088981628418,0.3562712073326111,-0.8150658011436462,0.5119255781173706,-0.1599255353212356,0.2191432863473892,-0.0853315368294715,1.1304386854171753,2.670424699783325
2025-11-21 05:02:50.540,-5.238085746765137,12.2959623336792,1.580845832824707,-1.5632294416427612,-1.189465880393982,-2.8538923263549805,3.902333021163941,-8.979866027832031,0.5515293478965759,-0.8085774779319763,0.5210965871810913,-0.1717402338981628,0.2125231921672821,-0.1404033452272415,1.157225251197815,2.719343662261963
2025-11-21 05:02:50.550,-4.919105529785156,11.843688011169434,0.9146209359169006,-1.6591004133224487,-1.2789454460144043,-3.0818521976470947,3.612728118896485,-9.085553169250488,0.7558608651161194,-0.8012027144432068,0.5308713316917419,-0.1843307018280029,0.2056017816066742,-0.2062465697526931,1.1849188804626465,2.778299331665039
2025-11-21 05:02:50.560,-4.101683616638184,10.409497261047363,-0.4130181074142456,-1.571751356124878,-1.275749683380127,-3.2661375999450684,3.300130605697632,-9.186029434204102,0.9467666149139404,-0.792818009853363,0.5412625670433044,-0.1969136297702789,0.1992471367120742,-0.2793840765953064,1.213124394416809,2.843656539916992
2025-11-21 05:02:50.570,-2.599861860275269,8.377394676208496,-1.3731307983398438,-1.278812289237976,-1.4611002206802368,-3.3268558979034424,2.9772889614105225,-9.277594566345217,1.110121250152588,-0.7834438681602478,0.5516319274902344,-0.2095298171043396,0.1949749588966369,-0.3568960428237915,1.2408244609832764,2.910106897354126
2025-11-21 05:02:50.580,-0.6205885410308838,6.183831691741943,-1.4000908136367798,-0.9858731627464294,-1.8073009252548216,-3.150027275085449,2.662621259689331,-9.354803085327148,1.2523914575576782,-0.773572564125061,0.5609476566314697,-0.2226698249578476,0.1932391971349716,-0.4396561086177826,1.266054630279541,2.977020263671875
2025-11-21 05:02:50.590,1.8232629299163816,3.596867561340332,-1.666212797164917,-0.8793498873710632,-2.1247403621673584,-2.763347625732422,2.3796002864837646,-9.412020683288574,1.3862698078155518,-0.764050304889679,0.5680679678916931,-0.2365860342979431,0.1937858611345291,-0.5275004506111145,1.2861429452896118,3.044116497039795
2025-11-21 05:02:50.600,5.931571006774902,-0.0624599456787109,-3.52924919128418,-0.858045220375061,-2.347374200820923,-2.303033828735352,2.138471841812134,-9.450305938720703,1.512963056564331,-0.755066454410553,0.5723826885223389,-0.2516869902610779,0.1972469836473465,-0.6157399415969849,1.3003917932510376,3.1050970554351807
2025-11-21 05:02:50.610,10.565033912658691,-4.474997520446777,-6.547187805175781,-0.6812165379524231,-2.1769368648529053,-1.6287412643432615,1.9730674028396609,-9.4713134765625,1.603619933128357,-0.7476440072059631,0.5733575224876404,-0.265824556350708,0.2040267288684845,-0.6824698448181152,1.308531403541565,3.1376182527542116
2025-11-21 05:02:50.620,10.33098316192627,-8.900836944580078,-7.947903156280518,-0.2966673970222473,-1.0690945386886597,-0.6402050256729126,1.9162172079086304,-9.478750228881836,1.628428339958191,-0.743809700012207,0.5721359252929688,-0.2737893164157867,0.2108247131109237,-0.704386293888092,1.3114726543426514,3.1376182527542116
2025-11-21 05:02:50.630,8.18348217010498,-11.682393074035645,-5.2115983963012695,0.1017297506332397,0.2390116602182388,0.0085218641906976,1.935760259628296,-9.480323791503906,1.595830321311951,-0.7433847784996033,0.5710054636001587,-0.2743290662765503,0.2146517932415008,-0.689439594745636,1.312098741531372,3.1187193393707275
2025-11-21 05:02:50.640,7.570011138916016,-12.98630142211914,0.7566840648651123,0.4223648905754089,0.4616453647613525,0.0809577107429504,1.962877988815308,-9.483550071716309,1.5426558256149292,-0.7436935901641846,0.5708316564559937,-0.2721622586250305,0.2167920768260955,-0.6660935282707214,1.313387751579285,3.095475673675537
2025-11-21 05:02:50.650,7.667500495910644,-9.944449424743652,5.480894088745117,0.4841484129428863,-0.1466026902198791,-0.0458050183951854,1.969633102416992,-9.487643241882324,1.5084896087646484,-0.7432631254196167,0.570755660533905,-0.2716885209083557,0.2190508097410202,-0.6535832285881042,1.315032958984375,3.0803279876708984
2025-11-21 05:02:50.660,7.634082794189453,-3.19034481048584,6.573190689086914,0.3722989559173584,-0.5908048748970032,0.0159784946590662,1.9787455797195437,-9.487237930297852,1.499091386795044,-0.7427436709403992,0.5696884989738464,-0.273069679737091,0.2218552678823471,-0.6483452916145325,1.314869046211243,3.0687079429626465
2025-11-21 05:02:50.670,6.062023162841797,2.537150382995605,6.202713489532471,0.3786903321743011,-0.500260055065155,0.3291569948196411,2.0182034969329834,-9.480560302734377,1.4886970520019531,-0.7432776093482971,0.5676475763320923,-0.2736356556415558,0.2245844453573227,-0.6355404853820801,1.3121931552886963,3.0507476329803467
2025-11-21 05:02:50.680,4.734505653381348,5.999761581420898,7.849611282348633,0.5256925225257874,-0.2424736618995666,0.5240946412086487,2.078607082366944,-9.471246719360352,1.4646742343902588,-0.7447797656059265,0.565600574016571,-0.2722435593605041,0.2264564484357834,-0.6138348579406738,1.308504939079285,3.0281262397766118
2025-11-21 05:02:50.690,4.816431045532227,5.605442523956299,11.515425682067873,0.3829512596130371,-0.0869496464729309,0.463376373052597,2.135255813598633,-9.459343910217283,1.4600998163223269,-0.7468767166137695,0.5639877319335938,-0.2702778577804565,0.2259267121553421,-0.5997743010520935,1.3038638830184937,3.01763916015625
2025-11-21 05:02:50.700,4.104348182678223,1.5480737686157229,13.266505241394045,-0.2199706137180328,0.1708367466926574,0.2013290375471115,2.1665689945220947,-9.444311141967772,1.5104135274887085,-0.7493915557861328,0.5632206797599792,-0.2689204514026642,0.2210804373025894,-0.6088074445724487,1.2981131076812744,3.0358376502990723
2025-11-21 05:02:50.710,2.708627700805664,-2.7011280059814453,13.080716133117676,-0.882545530796051,0.2006632685661316,-0.1139799356460571,2.1627357006073,-9.42685890197754,1.6208925247192385,-0.7516553997993469,0.5631722807884216,-0.2693847715854645,0.2127980887889862,-0.6431580781936646,1.2915812730789185,3.081754446029663
2025-11-21 05:02:50.720,-4.539403915405273,-7.903812408447266,10.916021347045898,-1.1115707159042358,-0.2978657782077789,-0.2918738424777984,2.113867282867432,-9.413658142089844,1.7564146518707275,-0.7525330781936646,0.5642712116241455,-0.2716997861862182,0.203644722700119,-0.6933011412620544,1.2867379188537598,-3.1365978918075563
2025-11-21 05:02:50.730,-2.538017749786377,-20.37250518798828,7.931675434112549,-0.5928021669387817,-0.6003919839859009,-0.6945319175720215,2.0200119018554688,-9.41916561126709,1.835551381111145,-0.749345064163208,0.5651288032531738,-0.27533659338951105,0.2079859748482704,-0.7029327154159546,1.2925090789794922,-0.0017603635787968308
2025-11-21 05:02:50.740,6.515484094619751,-28.88079261779785,-12.131498098373413,0.6790860295295715,-0.2403431981801986,-0.5304860472679138,2.117672920227051,-9.44331979751587,1.556058943271637,-0.7461570501327515,0.5659863948822021,-0.2789734005928039,0.2123272269964218,-0.7125642895698547,1.2982802391052246,3.1376182527542116
2025-11-21 05:02:50.750,15.56898593902588,-37.38908004760742,-26.71695251083374,1.9153555929660797,3.3821148350834846,1.1931275427341461,2.215333938598633,-9.467473983764648,1.276566505432129,-0.7490077018737793,0.565653920173645,-0.259007841348648,0.2278992384672165,-0.5227665305137634,1.30702543258667,2.954954147338867
2025-11-21 05:02:50.760,-3.971289873123169,-11.039381980895996,-8.731972694396973,3.151625156402588,5.782119976043728,2.916741132736206,2.5510096549987797,-9.436503410339355,0.784296989440918,-0.7610992193222046,0.5668836832046509,-0.2204031646251678,0.2253736555576324,-0.2982735931873321,1.2951724529266355,2.792144775390625
2025-11-21 05:02:50.770,-15.852302551269531,4.768433570861816,3.853739261627197,1.356574296951294,1.954169988632202,2.931654453277588,2.8101367950439453,-9.375282287597656,0.6144962906837463,-0.7703832387924194,0.5615888833999634,-0.2033243775367736,0.2231295704841613,-0.2152827084064483,1.2730931043624878,2.737165927886963
2025-11-21 05:02:50.780,-21.904682159423828,9.4835844039917,0.6155859231948853,-0.026098208501935,-0.8826786875724792,1.6681549549102783,2.9193267822265625,-9.339658737182615,0.6470702886581421,-0.7742378115653992,0.5569158792495728,-0.2024857848882675,0.2222611457109451,-0.2181240171194076,1.2609490156173706,2.7419769763946533
2025-11-21 05:02:50.790,-18.167631149291992,14.288100242614746,0.6552292108535767,-0.6343462467193604,-0.1199718713760376,0.2833519876003265,2.9142653942108154,-9.336261749267578,0.7153000831604004,-0.7756813168525696,0.557117760181427,-0.2025674879550933,0.2165747880935669,-0.2406896352767944,1.2598148584365845,2.772902011871338
2025-11-21 05:02:50.800,-1.072490930557251,17.433095932006836,-2.8153507709503174,-0.9826774597167968,0.1015966013073921,-0.5954652428627014,2.868791341781616,-9.343354225158691,0.8013468980789185,-0.7750868797302246,0.5578474998474121,-0.2062487155199051,0.2133259624242782,-0.2723896503448486,1.262187361717224,2.804069757461548
2025-11-21 05:02:50.810,4.64483642578125,9.48407745361328,-7.281810283660889,-0.6449986100196838,-0.6387403607368469,-0.4878767132759094,2.8349804878234863,-9.348087310791016,0.8640279769897461,-0.7731420397758484,0.5569290518760681,-0.2128057330846786,0.2163218259811401,-0.2958306074142456,1.263780117034912,2.813240528106689
2025-11-21 05:02:50.820,-3.0840864181518555,-0.4267778396606445,-6.883048057556152,0.2135792225599289,-1.2001181840896606,-0.6295527219772339,2.7580435276031494,-9.37137508392334,0.8607662916183472,-0.7690727114677429,0.55842524766922,-0.2180371433496475,0.2216940522193908,-0.3025141060352325,1.2717379331588743,2.804361581802368
2025-11-21 05:02:50.830,-5.678159236907959,-7.614766120910644,-4.44622802734375,0.8058487772941589,-1.2597712278366089,-1.2782796621322632,2.6085145473480225,-9.418896675109863,0.8064896464347839,-0.7625556588172913,0.563778281211853,-0.2217133194208145,0.2269495278596878,-0.2998535931110382,1.2886501550674438,2.789067029953003
