time,acc_z,acc_y,acc_x,gyr_z,gyr_y,gyr_x,grav_z,grav_y,grav_x,yaw,qx,qz,roll,qw,qy,pitch
2025-11-21 04:28:02.690,1.7785843749821184,3.324702056348324,-1.239386312621832,-0.0245710648596286,-0.3873001337051391,-0.9531011581420898,-0.8991648352731019,-9.535560438001156,2.1059376759946344,-1.0807153300213737,-0.0445936777039013,-0.6656254610942467,-1.9743314448308344,-0.1053475755494039,0.7374659671970584,1.335119727110304
2025-11-21 04:28:02.700,-0.1581633669774979,6.63694093696475,2.8770693480074403,-0.1340600103139877,0.2900935113430023,-0.9353413581848145,-0.9895574922513216,-9.525395017817615,2.111399448531866,-1.0451200642960297,-0.0443604567259125,-0.6620984431258985,-2.0090703595609445,-0.1056989299893878,0.7391100384258873,1.3307206699201894
2025-11-21 04:28:02.710,1.168605387955904,8.857315139478445,4.877508129437268,-0.544289767742157,0.1766818314790725,-0.7865049242973328,-1.066104506163299,-9.509585454267263,2.145134398742765,-1.0184614406215755,-0.0441322237755648,-0.6587651801858322,-2.03203085436822,-0.1080383653419233,0.7391100384258873,1.3240319114564738
2025-11-21 04:28:02.720,4.2598201754689216,10.554597195780277,4.250846010896563,-1.05230975151062,-0.7058879137039185,-0.4417831897735595,-1.1305988248404115,-9.485288048356772,2.218436950840801,-1.0105278523313888,-0.0475600699377924,-0.6559532829753104,-2.042124247199044,-0.109913089805634,0.7391100384258873,1.3140849676254742
2025-11-21 04:28:02.730,6.052212126529216,12.237388954436778,1.0306063456721604,-1.4232572317123413,-1.4556715488433838,-0.0014819840434938,-1.1767187709804623,-9.454578437316416,2.3230716297917064,-1.0246015767127803,-0.0557084768966867,-0.6541632225494001,-2.0396588356901257,-0.1098840828070766,0.7391100384258873,1.302028015676482
2025-11-21 04:28:02.740,5.890130051738024,12.595442514139414,-2.7145003664821385,-1.6698752641677856,-1.5527830123901367,0.3020243644714355,-1.1980924714639782,-9.41953342742026,2.450988107869774,-1.0553438840058618,-0.0666066746033432,-0.6534514863999724,-2.02546014981366,-0.1091576915067132,0.7391100384258873,1.2888835841007082
2025-11-21 04:28:02.750,5.544046331292391,10.9845504550457,-5.994278992998599,-1.6280310153961182,-1.200387477874756,0.4098764061927795,-1.1990190847896038,-9.3819323033005,2.5907719877436755,-1.091925121989599,-0.0775322209624673,-0.6533920439398524,-2.0042467137749624,-0.1092974237060728,0.7391100384258873,1.2754136726585117
2025-11-21 04:28:02.760,5.970410626155138,8.728900356489419,-9.030829877910016,-1.2891967296600342,-0.9068024754524232,0.511396050453186,-1.1841022322952746,-9.348402374142408,2.7158243085622784,-1.126061202180779,-0.0866030886112332,-0.6538441552526362,-1.9819479247630312,-0.1100708282742664,0.7391100384258873,1.2638865555868426
2025-11-21 04:28:02.770,7.259925536036491,7.366579153594374,-11.078759017050263,-0.7796506881713867,-0.9729093313217164,0.8115160465240479,-1.1494736942455173,-9.327579366344214,2.8009564146637915,-1.1585466798136643,-0.0937827029261356,-0.6552513480998593,-1.9602240655243144,-0.109721617874773,0.7391100384258873,1.2569345511947263
2025-11-21 04:28:02.780,8.645729905849695,6.812090583121776,-12.198881821388005,-0.2315894365310669,-1.174351930618286,1.2891137599945068,-1.0830462155487388,-9.325105669707058,2.8354589882463217,-1.195664381756734,-0.0997132280500432,-0.6582975559304485,-1.9356593169119731,-0.1068853086044804,0.7384289154595551,1.2561184939033014
2025-11-21 04:28:02.790,9.284625190758703,7.22783119263947,-12.975792076802254,0.3356388211250305,-1.2697980403900146,1.8884825706481931,-0.970311086120084,-9.342810253223776,2.8179429130390283,-1.2433979480217974,-0.104364755571679,-0.6635077499999797,-1.9024138228628087,-0.1014174809622677,0.7338801648078933,1.26200480998099
2025-11-21 04:28:02.800,8.93237242628932,7.816696079966426,-13.1522440377295,0.8012065291404724,-1.6618728637695312,2.484464406967163,-0.8060024943858385,-9.37846316588521,2.750484703055024,-1.3071160180760384,-0.1080460024774069,-0.6709982517290671,-1.8558557827782964,-0.0930948248160661,0.7276130498628017,1.2742010737659064
2025-11-21 04:28:02.810,8.189719829785822,6.9550932789117095,-11.427831982439756,0.941401183605194,-2.4231178760528564,3.016555070877075,-0.6029437180945649,-9.421718954765796,2.65293267584145,-1.392510784535378,-0.1128877931519373,-0.6801888884249693,-1.7942745275739196,-0.0812494352495484,0.7197207238011907,1.2896857780703317
2025-11-21 04:28:02.820,6.593651245814561,6.191901167726517,-9.453778811371324,0.9185685515403748,-3.1216301918029785,3.494619846343994,-0.368427215809375,-9.461631862959266,2.551893683294952,-1.5045313967130003,-0.1202875163510907,-0.6905259884913281,-1.7141796296878702,-0.0662516311382726,0.7101517256275992,1.304750100233245
2025-11-21 04:28:02.830,4.108587995994091,6.510859565359354,-8.445072893470526,0.9775580167770386,-3.4575531482696533,3.7799150943756095,-0.1059317238909657,-9.493734389662745,2.4552289603099227,-1.6424421724877565,-0.1295341221280874,-0.7015627810229457,-1.6139149383403666,-0.0490769490484326,0.6990149683711998,1.3174994271617
2025-11-21 04:28:02.840,1.3245230948984623,7.07961982229054,-7.589549704590439,1.1555945873260498,-3.391566276550293,3.821689128875733,0.1718525773730128,-9.51796340651214,2.355674653363228,-1.7974700779336923,-0.1387665444472276,-0.7126064182467104,-1.4979727424552276,-0.0308875774663562,0.687009318170769,1.327554055374574
2025-11-21 04:28:02.850,-0.5166828636914491,6.248579917281866,-6.75257164170444,1.358344316482544,-3.0995864868164062,4.027971267700195,0.4676019488539546,-9.534472058242558,2.2462353506095707,-1.9670278459105583,-0.1465134185603457,-0.7236588451887176,-1.3655561382820036,-0.0126060846631887,0.6743090933780619,1.3346447437506823
2025-11-21 04:28:02.860,-1.6140379559040068,3.229539554619789,-6.213984989240765,1.5526068210601809,-2.8308770656585693,4.564769744873047,0.809586563417688,-9.538858895024656,2.127232246827334,-2.160413539413093,-0.1525888873665911,-0.7356930128916818,-1.2071407415123676,0.0057585146512249,0.6598781735830135,1.336564396140005
2025-11-21 04:28:02.870,-2.856446831217408,-1.2736492322295905,-6.127137311393022,1.9559751749038696,-2.3081588745117188,5.208573818206787,1.2204588362466544,-9.525097496175766,1.9883106828711925,-2.378957829297614,-0.1560966292522694,-0.7494243566585207,-1.0202791962664213,0.0242733459949179,0.6429679305685401,1.3305930292432362
