time,acc_z,acc_y,acc_x,gyr_z,gyr_y,gyr_x,grav_z,grav_y,grav_x,qz,qy,qx,qw,roll,pitch,yaw
2025-11-21 05:02:50.700,1.8536956310272217,-3.158747673034668,0.9659217000007628,0.4265241026878357,-2.120098114013672,-0.2932066917419433,2.853200912475586,-9.380521774291992,-0.1882823258638382,0.7955387830734253,-0.5877984762191772,-0.0949745625257492,0.1122088953852653,0.0658943429589271,1.274919867515564,-2.9101555347442627
2025-11-21 05:02:50.710,0.4793441295623779,-1.474757194519043,0.8263286352157593,0.598783016204834,-1.927070379257202,-0.2968717813491821,2.830043077468872,-9.387550354003906,-0.1874504089355468,0.7958405613899231,-0.5896634459495544,-0.0894703716039657,0.1045457944273948,0.066139280796051,1.277388095855713,-2.9294755458831787
2025-11-21 05:02:50.720,-0.5359814167022705,-0.1906776428222656,0.8071384429931641,0.7185090780258179,-1.7755802869796753,-0.4288147687911987,2.793349266052246,-9.398228645324709,-0.2021784484386444,0.7956517338752747,-0.5919172763824463,-0.0849279537796974,0.0967446714639663,0.072252482175827,1.281177043914795,-2.9534687995910645
2025-11-21 05:02:50.730,-1.0664156675338743,0.9156551361083984,0.9725896120071412,0.7343910932540894,-1.648524045944214,-0.6193991303443909,2.7389800548553467,-9.413765907287598,-0.2222036719322204,0.7947961688041687,-0.5948059558868408,-0.080973669886589,0.0891523212194442,0.0809491425752639,1.2867772579193115,-2.978898525238037
2025-11-21 05:02:50.740,-1.4412513971328735,1.7781062126159668,1.1133079528808594,0.6549809575080872,-1.5275763273239136,-0.8258655071258545,2.665546178817749,-9.43441104888916,-0.239022672176361,0.793192446231842,-0.5984242558479309,-0.0773523524403572,0.0821633413434028,0.0894320011138916,1.294389724731445,-3.002768516540528
2025-11-21 05:02:50.750,-1.653135061264038,2.32004976272583,1.1320756673812866,0.5242596864700317,-1.3956332206726074,-1.0091196298599243,2.575005531311035,-9.459275245666504,-0.2486564517021179,0.7909021377563477,-0.6027050018310547,-0.073877714574337,0.0759112536907196,0.0962668880820274,1.303837537765503,-3.0237157344818115
2025-11-21 05:02:50.760,-1.680760622024536,2.595615863800049,1.0793761014938354,0.3703261613845825,-1.2746855020523071,-1.138619303703308,2.472262144088745,-9.48664379119873,-0.2488200217485427,0.7880818843841553,-0.6074395775794983,-0.0704758837819099,0.0705493688583374,0.1003068685531616,1.3146296739578247,-3.0404722690582275
2025-11-21 05:02:50.770,-1.7577755451202393,2.6948814392089844,0.9180636405944824,0.2151709496974945,-1.2087140083312988,-1.2229162454605105,2.361098289489746,-9.515191078186035,-0.2382085770368576,0.7848733067512512,-0.612479567527771,-0.0669797509908676,0.0660028010606765,0.1005486249923706,1.326382756233215,-3.052377700805664
2025-11-21 05:02:50.780,-1.7081506252288818,2.5479512214660645,0.6966316103935242,0.0807845517992973,-1.2013838291168213,-1.2705622911453247,2.2449653148651123,-9.54375457763672,-0.217410147190094,0.7814341187477112,-0.6177076101303101,-0.0630548223853111,0.0618227049708366,0.0965423285961151,1.338724970817566,-3.060100793838501
2025-11-21 05:02:50.790,-1.3583323955535889,2.2333617210388184,0.5618133544921875,-0.0364981219172477,-1.2221527099609375,-1.2852226495742798,2.12746810913086,-9.571271896362305,-0.1871092915534973,0.7778920531272888,-0.6229684948921204,-0.0586478412151336,0.0579190962016582,0.0877235531806945,1.3512582778930664,-3.063276767730713
