time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1763696922273165000,203.7541650390625,2.1611322881325155,-0.12439495941040749,0.8602425179096304,0.5070584069102123,-0.40152168055675813,-0.28859835004333523,0.4078478189543767
1763696922283115800,203.76411572265624,2.168580421689104,-0.123731352670086,0.8618123818753413,0.5045147186256594,-0.3982767879867594,-0.28869642702104614,0.4104758114018144
1763696922293067000,203.77406689453124,2.1754100742685125,-0.12289814276021961,0.863250116579084,0.5018213928068633,-0.3953042539866461,-0.28884222991380143,0.4131779343461503
1763696922303017700,203.78401782226564,2.1817597441006917,-0.12200223605423204,0.8645884105299435,0.49905068535265684,-0.39257085437115735,-0.2889471326782644,0.41572320354154113
1763696922312969000,203.7939689941406,2.187783627874435,-0.12116043873039117,0.8658550165232581,0.4963532026565799,-0.3900080923747484,-0.2889791608647872,0.41798637514790415
1763696922322920000,203.803919921875,2.1936891680945525,-0.12043934812682494,0.8670893104251145,0.4937993607996066,-0.38752051626189354,-0.28892623376927273,0.4199384600905173
1763696922332871000,203.81387084960937,2.1996891863326575,-0.11986872786547627,0.8683317601022985,0.4914066728676753,-0.38500820646663697,-0.2887909691318168,0.4216120341939997
1763696922342822000,203.82382177734374,2.20590679161312,-0.11947582641141677,0.8696011793115012,0.4892294864957264,-0.38240059690759676,-0.28859868294055313,0.4230640178153516
1763696922352772900,203.83377294921874,2.2123339008308425,-0.11929146078337509,0.8708891066739718,0.48736125094854044,-0.3796819260876326,-0.2883807693435915,0.4243293687215024
1763696922362723800,203.84372387695313,2.2189294426176582,-0.11929669943966424,0.87218563690333,0.48580014658450377,-0.3768620848520401,-0.2881589774205711,0.4254595837357287
1763696922372674800,203.8536748046875,2.2255965080735924,-0.11943057520012995,0.87347134853304,0.48449286899201555,-0.3739753295712123,-0.2879698305850771,0.4265568312599358
1763696922382625800,203.86362573242187,2.2322462678999324,-0.11960527244129436,0.8747273459147866,0.48335774176910357,-0.37104654214658794,-0.2878734489883078,0.4277925703525299
1763696922392577000,203.87357690429687,2.2387492387988743,-0.11975495119534804,0.8759217289533883,0.4823865788605439,-0.3681046449590531,-0.2879562387236007,0.4293606229142161
1763696922402527700,203.88352783203126,2.245058272273417,-0.1198548950380551,0.8770376950346327,0.4816091267664679,-0.36514530539423046,-0.28828572005376973,0.43140334311614387
1763696922412479000,203.89347900390624,2.2512626736143875,-0.11989077804519109,0.8780903808005525,0.48098817088417495,-0.3621262913209765,-0.2888737314770989,0.43397791607106373
1763696922422429700,203.9034296875,2.257383985071956,-0.11980842058358226,0.8790918679375397,0.4803799604529352,-0.35906189972522884,-0.2896862584622404,0.43706743020588396
1763696922432381000,203.913380859375,2.263292966047861,-0.1195645030921313,0.8800206779788047,0.4797268529102515,-0.3560163779076079,-0.29072351048919126,0.4406766403289436
1763696922442332000,203.92333178710936,2.2688262696956487,-0.11913470575804337,0.8808434118689954,0.47905068892510383,-0.3530517907511127,-0.2920210015531277,0.44485623083828657
1763696922452283000,203.93328295898436,2.2738718676030634,-0.11851154814335922,0.8815379767444028,0.47837217116233754,-0.3502136109645829,-0.2935919742001041,0.44961211937762635
1763696922462234000,203.94323413085937,2.278383182398852,-0.11772968922328683,0.8821008603837028,0.4777185354895493,-0.3475383777365563,-0.295389133975923,0.45481357521160093
1763696922472184800,203.95318481445312,2.282449065120472,-0.1168910157342102,0.8825543799517248,0.47717825622226584,-0.3450082310164159,-0.2973273960761281,0.4602347758920976
1763696922482136000,203.96313598632813,2.286183744062371,-0.11608904425459811,0.8829241777498044,0.47683259923073407,-0.342588328864598,-0.29933500829288784,0.4656892135150806
1763696922492086800,203.97308666992188,2.2897131973559053,-0.11536239330085843,0.8832382545275906,0.47668165856824996,-0.34023692980482256,-0.3013646506214582,0.4710840042963032
1763696922502038000,203.9830380859375,2.2930869193044527,-0.11471950274714374,0.8835054054965694,0.47673117038623153,-0.33792988230544346,-0.3034155662197527,0.4764239479139963
1763696922511989000,203.9929890136719,2.2962896434719364,-0.11417106592993102,0.8837155701688277,0.47705089860651034,-0.3356511344951368,-0.305532364489456,0.48178770241572316
1763696922521940000,204.00293994140625,2.2992822431858633,-0.11371254539873735,0.8838565279087364,0.4776798375610133,-0.33340054741872266,-0.30775196924982773,0.48724527844034543
1763696922531891000,204.01289086914062,2.301972190684966,-0.11336951445370497,0.8839119318633383,0.4786885207445079,-0.3312131897200635,-0.3100724819022042,0.4927546026273808
1763696922541842000,204.02284204101562,2.3043153363961624,-0.11318723160630206,0.8838802390724122,0.4801348140498755,-0.32911787536374126,-0.31245149717028436,0.49818908469821716
1763696922551793200,204.03279321289062,2.306324962622788,-0.11315883864835942,0.8837785046920779,0.48193371218376624,-0.32714169504153384,-0.3148156628492643,0.50341157661668
1763696922561744100,204.042744140625,2.3080161818435907,-0.11325301592798052,0.8836183885878155,0.4839952321068013,-0.3252971461283603,-0.3171341417601185,0.5083875464404305
1763696922571695000,204.05269506835938,2.3094162629084987,-0.11339836563093887,0.8834085064343371,0.4861864471529032,-0.3235813921804864,-0.3194137936547973,0.5131896664972936
1763696922581646000,204.06264599609375,2.3104345222957887,-0.11350956794591198,0.8831321137977467,0.48841470730047065,-0.32202888993379114,-0.32169955132073513,0.5179495666661562
1763696922591597000,204.07259716796875,2.3109268170353254,-0.11356013394362767,0.8827572914609694,0.49072702851125755,-0.3206788215695291,-0.3240504073371606,0.5227711221238963
1763696922601548300,204.08254833984375,2.3107766500113924,-0.11355670271582471,0.8822605448399593,0.4931981743318591,-0.3195660032729584,-0.32649477630232693,0.5276787558548356
1763696922611499000,204.0924990234375,2.3099464997735795,-0.11352612137284822,0.8816365837111847,0.49588539722984,-0.3187034505196886,-0.32902405833364445,0.5326255744092202
1763696922621450200,204.1024501953125,2.308508955539138,-0.11356076586212993,0.8808982940965087,0.49892134446399145,-0.31805420124634426,-0.33160779881869445,0.5374981556394443
1763696922631401000,204.11240087890624,2.3066857680738764,-0.11370830581643346,0.8800927484850275,0.5022704490586316,-0.3175459382708331,-0.3341733695767896,0.5421652016368236
1763696922641352200,204.12235229492188,2.304814905274623,-0.11401358928472793,0.8792843330436694,0.5058636157499902,-0.3170553283524102,-0.3366538729860547,0.5465368971005271
1763696922651303200,204.13230322265625,2.3031689399301682,-0.11447042350438522,0.8785264417501668,0.5095662777007339,-0.3164906616760106,-0.33900051900112044,0.5505830438777838
1763696922661254100,204.1422541503906,2.301964593575263,-0.11503833684308977,0.8778574195829167,0.5132309430317653,-0.3157725824768391,-0.3412039208739067,0.5543666165196158
1763696922671205400,204.15220532226562,2.3012059638025955,-0.11571033522321775,0.8772709853375141,0.5168761423083759,-0.3148842922182986,-0.3432997021073877,0.5579674362699524
1763696922681156000,204.16215600585937,2.300841837705357,-0.1164608288638268,0.8767554238504403,0.5204878712377244,-0.313842155341308,-0.3453113134983831,0.561440950799041
1763696922691108400,204.1721083984375,2.30087628584002,-0.11723644372747631,0.8763267887794727,0.5238983958155503,-0.3126883504050195,-0.3471786721109146,0.564705428831632
1763696922701058000,204.18205810546874,2.3013486284967066,-0.11797742253804842,0.8760150031713255,0.526878135916565,-0.3114716848248394,-0.34880425437843315,0.5676146262202733
1763696922711010300,204.19201025390626,2.302238168538024,-0.11870045383869206,0.8758260279689254,0.5294131656741832,-0.3102251395724265,-0.35014182364864804,0.5700556688360605
1763696922720961000,204.2019609375,2.3034456645095274,-0.1193784769927202,0.8757355936397672,0.531531346185132,-0.3089718810598898,-0.35124415775196705,0.572130909291855
1763696922730912300,204.21191235351563,2.304933868879759,-0.12003803947520994,0.8757061480331736,0.533440824389349,-0.3076475393427547,-0.35225378869419977,0.5741041735533816
1763696922740863000,204.2218630371094,2.3067748838338997,-0.1205614381792676,0.8757376896014529,0.5349825147899706,-0.3062018167394224,-0.35325457078297917,0.5762512696322364
1763696922750814200,204.2318142089844,2.3088559623919167,-0.12090687832683972,0.8758068270047576,0.5361478553872682,-0.30467197639256516,-0.3542865780968259,0.5786561147838942
1763696922760765200,204.24176513671875,2.310992495082502,-0.12117903247018828,0.8758734835315286,0.5372118170806665,-0.30310264415884314,-0.3553732457383566,0.5812446736990203
1763696922770716200,204.25171606445312,2.3132133619456745,-0.12148467572959372,0.8759449736523516,0.5383235833125122,-0.3014828907694969,-0.3564689065989758,0.5838535273754475
