time,seconds_elapsed,z,y,x
1763693853296675300,0.15267529296875,8.986584663391113,3.923293113708496,-0.13945038616657257
1763693853306262500,0.162262451171875,8.993565559387207,3.90524959564209,-0.1876266449689865
1763693853315849000,0.171848876953125,8.981077194213867,3.930302143096924,-0.2517513334751129
1763693853325436200,0.181436279296875,8.930414199829102,4.0407562255859375,-0.3006349802017212
1763693853335024000,0.191024169921875,8.889732360839844,4.12727689743042,-0.32958123087882996
1763693853344611600,0.200611572265625,8.873368263244629,4.158847808837891,-0.3710828125476837
1763693853354197800,0.21019775390625,8.886528968811035,4.126328468322754,-0.41641944646835327
1763693853363785200,0.21978515625,8.918904304504395,4.05106258392334,-0.4608847200870514
1763693853373373200,0.229373291015625,8.962565422058105,3.9475507736206055,-0.5095619559288025
1763693853382960400,0.23896044921875,9.013925552368164,3.820733070373535,-0.5670449733734131
1763693853392546800,0.248546875,9.059983253479004,3.704186201095581,-0.6050583124160767
1763693853402134300,0.25813427734375,9.099715232849121,3.5977683067321777,-0.6493205428123474
1763693853411722200,0.26772216796875,9.135563850402832,3.4961817264556885,-0.6989766359329224
1763693853421309400,0.277309326171875,9.171018600463867,3.3908307552337646,-0.7517196536064148
1763693853430895900,0.286895751953125,9.208022117614746,3.2739641666412354,-0.814791202545166
1763693853440483000,0.296483154296875,9.245251655578613,3.1555328369140625,-0.8592578172683716
1763693853450071300,0.3060712890625,9.280839920043945,3.042487621307373,-0.8829898834228516
1763693853459658500,0.315658447265625,9.313281059265137,2.940319061279297,-0.8875352144241333
1763693853469245000,0.325244873046875,9.34149169921875,2.8565707206726074,-0.8642472624778748
1763693853478832000,0.33483203125,9.362686157226562,2.8003323078155518,-0.817690908908844
1763693853488420400,0.34442041015625,9.374935150146484,2.7765274047851562,-0.7562183737754822
1763693853498007600,0.354007568359375,9.379190444946289,2.7820255756378174,-0.6793404221534729
1763693853507594000,0.363593994140625,9.376016616821289,2.813438653945923,-0.5875930786132812
1763693853517181200,0.37318115234375,9.366098403930664,2.865323066711426,-0.48632538318634033
1763693853526769200,0.38276904296875,9.349159240722656,2.9351601600646973,-0.38528016209602356
1763693853536356600,0.392356689453125,9.326446533203125,3.016852617263794,-0.2939136326313019
1763693853545943000,0.401943115234375,9.301244735717773,3.0996391773223877,-0.22241778671741486
1763693853555530200,0.4115302734375,9.274931907653809,3.1810121536254883,-0.16487684845924377
1763693853565118200,0.4211181640625,9.249451637268066,3.2566466331481934,-0.11081503331661224
1763693853574705400,0.430705322265625,9.227572441101074,3.3194611072540283,-0.05877973511815071
1763693853584291800,0.440291748046875,9.208733558654785,3.371875762939453,-0.008285008370876312
1763693853593879300,0.44987939453125,9.192378044128418,3.4159419536590576,0.04363413527607918
1763693853603467300,0.45946728515625,9.177583694458008,3.4542593955993652,0.10225140303373337
1763693853613054500,0.469054443359375,9.16269588470459,3.4909780025482178,0.168757364153862
1763693853622641000,0.478640869140625,9.147178649902344,3.526994228363037,0.2445913404226303
1763693853632228400,0.488228271484375,9.128728866577148,3.5670342445373535,0.33607780933380127
1763693853641816300,0.49781640625,9.104686737060547,3.6163628101348877,0.4438137710094452
1763693853651403500,0.507403564453125,9.075607299804688,3.673149585723877,0.5582961440086365
1763693853660990000,0.516989990234375,9.045954704284668,3.7278032302856445,0.6667543053627014
1763693853670577200,0.5265771484375,9.016258239746094,3.777952194213867,0.7775137424468994
1763693853680165400,0.536165283203125,8.989765167236328,3.815764904022217,0.8913143873214722
1763693853689752600,0.545752685546875,8.966961860656738,3.8404183387756348,1.007554054260254
1763693853699339000,0.555339111328125,8.949712753295898,3.8509840965270996,1.114877700805664
1763693853708926200,0.56492626953125,8.940799713134766,3.844935655593872,1.203730583190918
1763693853718514200,0.57451416015625,8.941161155700684,3.825382709503174,1.2619315385818481
1763693853728101600,0.5841015625,8.944783210754395,3.81339168548584,1.2725094556808472
1763693853737687800,0.593687744140625,8.948453903198242,3.821398973464966,1.2216603755950928
1763693853747275300,0.603275146484375,8.9528169631958,3.8463611602783203,1.1058717966079712
1763693853756863200,0.61286328125,8.960158348083496,3.8743388652801514,0.9356538653373718
1763693853766450400,0.622450439453125,8.963440895080566,3.9093642234802246,0.7375432252883911
1763693853776036900,0.632036865234375,8.96281909942627,3.9426980018615723,0.5416569709777832
1763693853785624300,0.641624267578125,8.958579063415527,3.9693686962127686,0.3979337811470032
1763693853795212300,0.65121240234375,8.953410148620605,3.9867947101593018,0.3350956439971924
1763693853804799500,0.660799560546875,8.950098991394043,3.9929044246673584,0.35047072172164917
1763693853814386000,0.670385986328125,8.949089050292969,3.9888288974761963,0.41647088527679443
1763693853823973400,0.679973388671875,8.95259952545166,3.9725229740142822,0.4903295636177063
1763693853833561300,0.689561279296875,8.959725379943848,3.9483275413513184,0.551745593547821
1763693853843148500,0.6991484375,8.971695899963379,3.9162685871124268,0.5847209095954895
1763693853852735000,0.70873486328125,8.988667488098145,3.8779428005218506,0.5794949531555176
1763693853862322200,0.718322265625,9.008654594421387,3.8362462520599365,0.5456514954566956
1763693853871910400,0.727910400390625,9.030667304992676,3.791151762008667,0.49456262588500977
1763693853881497600,0.73749755859375,9.053768157958984,3.742532730102539,0.4394647777080536
1763693853891084000,0.747083984375,9.077510833740234,3.689979314804077,0.3914415240287781
1763693853900671200,0.756671142578125,9.102096557617188,3.6321206092834473,0.3604356348514557
1763693853910259200,0.76625927734375,9.127812385559082,3.567903757095337,0.3514058291912079
1763693853919846700,0.7758466796875,9.153982162475586,3.4987192153930664,0.3660028576850891
1763693853929433000,0.78543310546875,9.180177688598633,3.425603151321411,0.3999585509300232
1763693853939020300,0.795020263671875,9.20626163482666,3.3494555950164795,0.443025678396225
1763693853948608300,0.804608154296875,9.233009338378906,3.2694733142852783,0.48215121030807495
1763693853958195700,0.81419580078125,9.260945320129395,3.185645580291748,0.506898045539856
1763693853967782000,0.823781982421875,9.289717674255371,3.099402904510498,0.5150050520896912
1763693853977369300,0.833369384765625,9.31816577911377,3.0136356353759766,0.5100755095481873
1763693853986957300,0.842957275390625,9.344399452209473,2.9324710369110107,0.5031898021697998
1763693853996544500,0.85254443359375,9.367246627807617,2.8579373359680176,0.50721275806427
1763693854006131000,0.862130859375,9.386716842651367,2.7892448902130127,0.5291998982429504
1763693854015718400,0.871718505859375,9.404449462890625,2.720257520675659,0.5717782974243164
1763693854025306400,0.881306396484375,9.41885757446289,2.6563780307769775,0.6317964792251587
1763693854034893600,0.8908935546875,9.428544044494629,2.6029093265533447,0.705554723739624
1763693854044480000,0.90047998046875,9.434794425964355,2.5585618019104004,0.7802622318267822
1763693854054067200,0.910067138671875,9.439743995666504,2.519326686859131,0.8453389406204224
1763693854063655400,0.919655517578125,9.445116996765137,2.4797306060791016,0.9006051421165466
1763693854073242600,0.92924267578125,9.451875686645508,2.4350059032440186,0.9503558874130249
1763693854082829000,0.9388291015625,9.459919929504395,2.383498191833496,0.9996264576911926
1763693854092416300,0.948416259765625,9.468718528747559,2.3249387741088867,1.0528126955032349
1763693854102004200,0.958004150390625,9.477272033691406,2.2606236934661865,1.1141222715377808
1763693854111591700,0.967591796875,9.48476505279541,2.1935389041900635,1.182368278503418
1763693854121178000,0.97717822265625,9.490652084350586,2.128798484802246,1.2514458894729614
1763693854130765300,0.986765380859375,9.494813919067383,2.0716989040374756,1.314136266708374
1763693854140353300,0.996353271484375,9.497746467590332,2.0260097980499268,1.3632566928863525
1763693854149940500,1.0059404296875,9.500675201416016,1.9921529293060303,1.3924428224563599
1763693854159527000,1.01552685546875,9.503981590270996,1.969830870628357,1.4015992879867554
1763693854169114400,1.0251142578125,9.507231712341309,1.95823073387146,1.3957977294921875
1763693854178702300,1.034702392578125,9.50925064086914,1.9573242664337158,1.3832671642303467
1763693854188289500,1.04428955078125,9.509129524230957,1.9669495820999146,1.3703889846801758
1763693854197876000,1.0538759765625,9.506698608398438,1.98568594455719,1.3601940870285034
1763693854207463400,1.06346337890625,9.501959800720215,2.0118565559387207,1.3548318147659302
1763693854217051400,1.073051513671875,9.494682312011719,2.0450122356414795,1.3562183380126953
1763693854226638600,1.082638671875,9.484930038452148,2.0836098194122314,1.3656704425811768
1763693854236225000,1.09222509765625,9.473281860351562,2.1260597705841064,1.3810104131698608
1763693854245812200,1.101812255859375,9.459553718566895,2.1728897094726562,1.402063250541687
1763693854255400400,1.111400390625,9.444482803344727,2.2224011421203613,1.425858974456787
1763693854264987600,1.120987548828125,9.430347442626953,2.2718796730041504,1.4413535594940186
1763693854274574000,1.130573974609375,9.418814659118652,2.3184077739715576,1.4426703453063965
1763693854284161300,1.140161376953125,9.409804344177246,2.3592917919158936,1.435166358947754
1763693854293749200,1.149749267578125,9.402515411376953,2.3934409618377686,1.426369309425354
1763693854303336700,1.159336669921875,9.39574909210205,2.421168804168701,1.4241580963134766
1763693854312923100,1.168923095703125,9.388435363769531,2.444312810897827,1.4328285455703735
1763693854322510300,1.17851025390625,9.379928588867188,2.465339183807373,1.4523885250091553
1763693854332098300,1.188098388671875,9.369827270507812,2.486989974975586,1.4804068803787231
1763693854341685800,1.197685791015625,9.3579683303833,2.5117194652557373,1.5133012533187866
1763693854351272000,1.20727197265625,9.345024108886719,2.540856122970581,1.5443333387374878
1763693854360859400,1.216859375,9.33263111114502,2.5718746185302734,1.5677517652511597
1763693854370447400,1.226447265625,9.32258129119873,2.600193738937378,1.5807833671569824
1763693854380034600,1.23603466796875,9.315813064575195,2.621198892593384,1.585984468460083
1763693854389621000,1.24562109375,9.312891006469727,2.6307716369628906,1.5872875452041626
1763693854399208400,1.25520849609375,9.314553260803223,2.626800060272217,1.5841132402420044
1763693854408796400,1.26479638671875,9.320987701416016,2.6106622219085693,1.5729048252105713
1763693854418383600,1.274383544921875,9.33084487915039,2.587778329849243,1.552138090133667
1763693854427970000,1.283969970703125,9.341909408569336,2.5641708374023438,1.5245170593261719
1763693854437557200,1.29355712890625,9.352078437805176,2.5450100898742676,1.4939651489257812
1763693854447145500,1.3031455078125,9.359931945800781,2.5339009761810303,1.4633493423461914
1763693854456732700,1.312732666015625,9.364556312561035,2.5325474739074707,1.4358493089675903
1763693854466319000,1.322319091796875,9.365507125854492,2.53994083404541,1.4164623022079468
1763693854475906300,1.33190625,9.362715721130371,2.5541961193084717,1.4092605113983154
1763693854485494300,1.341494384765625,9.356858253479004,2.5720419883728027,1.4156975746154785
