time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1763698889320649000,0.19464892578125,0.9931960701942444,0.09560518711805344,0.03928908333182335,0.05364306643605232,-0.06915604323148727,-0.19536498188972473,-3.0404560565948486
1763698889339825000,0.213824951171875,0.9927352070808411,0.10297627747058868,0.03357541188597679,0.052396081387996674,-0.05715198442339897,-0.20950403809547424,-3.042141914367676
1763698889359002400,0.23300244140625,0.9920980334281921,0.11080441623926163,0.029167069122195244,0.05111931264400482,-0.0477633960545063,-0.22472645342350006,-3.0440213680267334
1763698889368589800,0.24258984375,0.9917119145393372,0.11443523317575455,0.028580594807863235,0.050943050533533096,-0.04628374055027962,-0.23196005821228027,-3.0443384647369385
1763698889378178300,0.25217822265625,0.9911870360374451,0.11869240552186966,0.028678374364972115,0.05136128142476082,-0.04599909856915474,-0.2405518889427185,-3.043609857559204
1763698889387767600,0.261767578125,0.9904459118843079,0.12413838505744934,0.029047083109617233,0.05256257578730583,-0.04595154523849487,-0.25160452723503113,-3.041365385055542
1763698889397355800,0.271355712890625,0.9895867109298706,0.1299719214439392,0.02949514426290989,0.05436387658119202,-0.0458420068025589,-0.2634819746017456,-3.0379066467285156
1763698889406943500,0.280943603515625,0.9886510372161865,0.1363053321838379,0.02871137112379074,0.056263938546180725,-0.04307904094457626,-0.2762478291988373,-3.0338850021362305
1763698889416531700,0.29053173828125,0.987794041633606,0.1420983523130417,0.026662344112992287,0.05796629935503006,-0.03776141256093979,-0.28777438402175903,-3.0298337936401367
1763698889426121000,0.300120849609375,0.9872699975967407,0.14597541093826294,0.022431563585996628,0.059041813015937805,-0.028281239792704582,-0.29514971375465393,-3.0263330936431885
1763698889435709200,0.309709228515625,0.9865069389343262,0.15127643942832947,0.018453780561685562,0.05982391536235809,-0.019199224188923836,-0.3054039776325226,-3.023411512374878
1763698889445293300,0.319293212890625,0.9855497479438782,0.1574440598487854,0.015553508885204792,0.06050741299986839,-0.012215384282171726,-0.3175290524959564,-3.0209133625030518
1763698889454881800,0.3288818359375,0.9845965504646301,0.1632196456193924,0.013464094139635563,0.061218176037073135,-0.0068993899039924145,-0.3289605677127838,-3.0185458660125732
1763698889464470800,0.338470703125,0.9836193919181824,0.16886721551418304,0.011033949442207813,0.06208866089582443,-0.0007817078148946166,-0.34009039402008057,-3.01564884185791
1763698889474059300,0.348059326171875,0.9825363159179688,0.17472581565380096,0.008366589434444904,0.06342972069978714,0.006097764242440462,-0.35161057114601135,-3.0115740299224854
1763698889483646700,0.357646728515625,0.9814150929450989,0.1802738457918167,0.006296953652054071,0.06546864658594131,0.012026842683553696,-0.3625626564025879,-3.006168842315674
1763698889493235200,0.367235107421875,0.9803538918495178,0.18500222265720367,0.005242994986474514,0.06821215897798538,0.016057586297392845,-0.3719691038131714,-2.9996368885040283
1763698889502824400,0.376824462890625,0.9794036149978638,0.18870453536510468,0.005395710933953524,0.0716240182518959,0.017723985016345978,-0.3794490396976471,-2.9921884536743164
1763698889512412700,0.38641259765625,0.9784992933273315,0.19165559113025665,0.0065579889342188835,0.07592304050922394,0.017557881772518158,-0.3855464458465576,-2.983293056488037
1763698889522000100,0.396000244140625,0.9774903059005737,0.19443568587303162,0.008816535584628582,0.08142311125993729,0.015608370304107666,-0.3914766013622284,-2.972285270690918
1763698889531588600,0.405588623046875,0.976128876209259,0.1982552409172058,0.011707261204719543,0.08792134374380112,0.013033614493906498,-0.3996586799621582,-2.9592947959899902
1763698889541177900,0.415177734375,0.9744457602500916,0.2029000073671341,0.015633296221494675,0.09509289264678955,0.008854247629642487,-0.40977540612220764,-2.945195436477661
1763698889550766000,0.42476611328125,0.9727410078048706,0.2072211652994156,0.020223010331392288,0.10210482776165009,0.003255280666053295,-0.4194681644439697,-2.9317333698272705
1763698889560353800,0.434353759765625,0.9720346927642822,0.2081570327281952,0.02219913713634014,0.10642574727535248,0.001260334742255509,-0.4217928946018219,-2.9232163429260254
1763698889569942000,0.44394189453125,0.9720548391342163,0.208104208111763,0.019979139789938927,0.1067843958735466,0.006139530800282955,-0.4211873412132263,-2.9214491844177246
1763698889579531300,0.45353125,0.9721962213516235,0.20923101902008057,0.014283665455877781,0.10417713224887848,0.017345285043120384,-0.42223837971687317,-2.924376964569092
1763698889589119500,0.463119384765625,0.9727040529251099,0.20928460359573364,0.00593514833599329,0.10005766153335571,0.033237554132938385,-0.4206256568431854,-2.9294869899749756
1763698889598707200,0.472707275390625,0.9731762409210205,0.20920631289482117,-0.0026742734480649233,0.09567443281412125,0.049536313861608505,-0.4188143014907837,-2.9350697994232178
1763698889608295400,0.48229541015625,0.9735373258590698,0.2091035544872284,-0.010358813218772411,0.0916157215833664,0.06401563435792923,-0.41724371910095215,-2.9403765201568604
1763698889617884700,0.491884765625,0.9738741517066956,0.20866824686527252,-0.01622321642935276,0.08811093121767044,0.07479608803987503,-0.4154201149940491,-2.945364475250244
1763698889627473000,0.501472900390625,0.9741765856742859,0.2081190049648285,-0.020363744348287582,0.08515720069408417,0.08213572204113007,-0.41372308135032654,-2.949960231781006
1763698889637060600,0.511060546875,0.9745186567306519,0.2072114497423172,-0.023810839280486107,0.08252193033695221,0.08806062489748001,-0.4114437699317932,-2.954249143600464
1763698889646649000,0.520649169921875,0.9749219417572021,0.20596057176589966,-0.026853209361433983,0.07991447299718857,0.0930611863732338,-0.4085717499256134,-2.9587247371673584
1763698889656238000,0.530238037109375,0.9753612875938416,0.20459744334220886,-0.029395805671811104,0.07711121439933777,0.09689795225858688,-0.40561002492904663,-2.963862419128418
1763698889665826300,0.539826416015625,0.9757775664329529,0.20337916910648346,-0.03213861957192421,0.07390653342008591,0.1010332927107811,-0.4029732346534729,-2.969745397567749
1763698889675414000,0.5494140625,0.976120114326477,0.2024563103914261,-0.036037005484104156,0.07001664489507675,0.1074075996875763,-0.4008455276489258,-2.976538896560669
1763698889685002500,0.55900244140625,0.9762668013572693,0.2023019939661026,-0.04153379797935486,0.0652071163058281,0.11696607619524002,-0.40018078684806824,-2.9844589233398438
1763698889694591500,0.568591552734375,0.9761359095573425,0.20319268107414246,-0.04851468279957771,0.05931087210774422,0.1294512152671814,-0.4016444683074951,-2.99383282661438
1763698889704180000,0.578179931640625,0.9756568074226379,0.2053208202123642,-0.05663982778787613,0.05224106088280678,0.14413665235042572,-0.4057712256908417,-3.0049054622650146
1763698889713767400,0.587767333984375,0.9747804999351501,0.20876313745975494,-0.06537024676799774,0.0441322848200798,0.15993095934391022,-0.4128555357456207,-3.0175466537475586
1763698889723356000,0.59735595703125,0.9735631942749023,0.21314552426338196,-0.07411333918571472,0.035367537289857864,0.17563024163246155,-0.422211617231369,-3.0312387943267822
1763698889732945000,0.60694482421875,0.9721583127975464,0.21769757568836212,-0.08266407251358032,0.026127135381102562,0.19069023430347443,-0.43229246139526367,-3.0458626747131348
1763698889742533400,0.616533447265625,0.9705983996391296,0.22211946547031403,-0.09126710891723633,0.016491815447807312,0.20559926331043243,-0.442463755607605,-3.061215877532959
1763698889752120800,0.626120849609375,0.9690650105476379,0.22570757567882538,-0.0996185839176178,0.006727309897542,0.21968939900398254,-0.4512717127799988,-3.077087163925171
1763698889761709300,0.635709228515625,-0.9677538871765137,-0.2279839664697647,0.10709168761968613,0.002663769293576479,0.23176850378513336,-0.45764344930648804,-3.0928890705108643
1763698889771298300,0.64529833984375,-0.9667713642120361,-0.22905004024505615,0.11296562850475311,0.011312422342598438,0.24048638343811035,-0.461658775806427,-3.1082165241241455
1763698889780886800,0.65488671875,-0.9662326574325562,-0.2290283888578415,0.1165260449051857,0.019030515104532242,0.2444164752960205,-0.4634362459182739,-3.1230344772338867
1763698889790474200,0.66447412109375,-0.9661892652511597,-0.22797811031341553,0.1176535114645958,0.02572760544717312,0.24338330328464508,-0.46295490860939026,-3.1372010707855225
1763698889800062700,0.674062744140625,-0.9665371775627136,-0.22618867456912994,0.11684740334749222,0.031484466046094894,0.23852260410785675,-0.4607245922088623,3.1326582431793213
1763698889809652000,0.68365185546875,-0.9671831727027893,-0.22381490468978882,0.11461082845926285,0.03644121438264847,0.23092550039291382,-0.4570391774177551,3.120208978652954
1763698889819240200,0.693240234375,-0.9681045413017273,-0.22070559859275818,0.11143308877944946,0.04056251421570778,0.2217056155204773,-0.4515627920627594,3.1089675426483154
1763698889828827600,0.70282763671875,-0.9692401885986328,-0.21699519455432892,0.10762949287891388,0.043616872280836105,0.21170781552791595,-0.4445258378982544,3.0996665954589844
1763698889838416100,0.712416015625,-0.9705872535705566,-0.212448850274086,0.10374843329191208,0.04541017860174179,0.20221741497516632,-0.435454785823822,3.0929713249206543
1763698889848005400,0.72200537109375,-0.9720461964607239,-0.2070053070783615,0.10074649751186371,0.046099673956632614,0.1952168345451355,-0.424347460269928,3.088993549346924
1763698889857593600,0.731593505859375,-0.9734658002853394,-0.20092399418354034,0.09929350763559341,0.04620308429002762,0.19187700748443604,-0.41191035509109497,3.0869433879852295
1763698889867181300,0.741181396484375,-0.9747887253761292,-0.19468723237514496,0.09873884916305542,0.04620075970888138,0.1905529648065567,-0.39920011162757874,3.0855321884155273
1763698889876769500,0.75076953125,-0.976017951965332,-0.18873856961727142,0.09802448004484177,0.046453505754470825,0.18882285058498383,-0.3871292173862457,3.0835936069488525
1763698889886358800,0.76035888671875,-0.9772303104400635,-0.18320199847221375,0.09616811573505402,0.04700636491179466,0.18459531664848328,-0.3758917450904846,3.0806682109832764
1763698889895947000,0.769947021484375,-0.9784403443336487,-0.17812150716781616,0.09301311522722244,0.04770529270172119,0.1776263415813446,-0.3655221462249756,3.0770699977874756
