time,seconds_elapsed,z,y,x
1763698890681187800,0.052187744140625,-0.0879833847284317,0.09937398880720139,-0.2470201700925827
1763698890691147800,0.062147705078125,-0.06022126227617264,0.07975581288337708,-0.17449510097503662
1763698890701109000,0.07210888671875,-0.037208087742328644,0.04887246713042259,-0.09263592958450317
1763698890711069000,0.08206884765625,-0.021103421226143837,0.029589584097266197,-0.02389334887266159
1763698890721030000,0.09202978515625,-0.011811119504272938,0.02100861258804798,0.015971776098012924
1763698890730989800,0.10198974609375,-0.0036842171102762222,0.023739950731396675,0.02858424000442028
1763698890740949800,0.11194970703125,-0.0012708604335784912,0.01997211016714573,0.02388216368854046
1763698890750911000,0.121910888671875,-0.009970609098672867,-0.005160939879715443,0.006484530866146088
1763698890760871000,0.131870849609375,-0.02021072991192341,-0.0182916559278965,-0.028839902952313423
1763698890770832000,0.141831787109375,-0.02803589589893818,-0.006085323169827461,-0.06330307573080063
1763698890780792000,0.1517919921875,-0.029561620205640793,-0.000811997801065445,-0.08745954185724258
1763698890790752000,0.161751953125,-0.032394424080848694,0.0009643306257203221,-0.1109427660703659
1763698890800712700,0.171712646484375,-0.04115595668554306,0.013954165391623974,-0.12642665207386017
1763698890810673000,0.1816728515625,-0.052320729941129684,0.030593063682317734,-0.1250564455986023
1763698890820633900,0.1916337890625,-0.06005454808473587,0.04567987099289894,-0.10723298043012619
1763698890830593800,0.20159375,-0.06180770695209503,0.06316112726926804,-0.07018281519412994
1763698890840554000,0.211553955078125,-0.061162158846855164,0.07931852340698242,-0.02629658579826355
1763698890850515000,0.221514892578125,-0.0694376602768898,0.1078801304101944,0.014987205155193806
1763698890860475000,0.231474853515625,-0.07546786218881607,0.13929983973503113,0.04701198264956474
1763698890870435800,0.241435791015625,-0.084618479013443,0.15312457084655762,0.06513239443302155
1763698890880395800,0.251395751953125,-0.08244214206933975,0.15709188580513,0.06311265379190445
1763698890890355700,0.261355712890625,-0.09189343452453613,0.12181085348129272,0.031209051609039307
1763698890900317000,0.27131689453125,-0.11104316264390945,0.06494437903165817,-0.02275378257036209
1763698890910276900,0.28127685546875,-0.13455195724964142,0.016830379143357277,-0.06676571071147919
1763698890920238000,0.291238037109375,-0.15992628037929535,-0.03431536257266998,-0.0960833877325058
1763698890930198000,0.301197998046875,-0.1876543164253235,-0.0661662369966507,-0.10937362909317017
1763698890940158700,0.31115869140625,-0.2082645148038864,-0.08261418342590332,-0.113719642162323
1763698890950119000,0.321118896484375,-0.2304382622241974,-0.08276891708374023,-0.10543294996023178
1763698890960078800,0.331078857421875,-0.24638794362545013,-0.0945720449090004,-0.08710667490959167
1763698890970039800,0.341039794921875,-0.2551577389240265,-0.10665533691644669,-0.07252001017332077
1763698890980000000,0.351,-0.2591007947921753,-0.10476795583963394,-0.06587541848421097
1763698890989961000,0.3609609375,-0.25702592730522156,-0.09843815863132477,-0.05855199322104454
1763698890999921000,0.3709208984375,-0.2496843934059143,-0.1014896035194397,-0.04736778140068054
1763698891009880800,0.380880859375,-0.23848581314086914,-0.11870827525854111,-0.039332758635282516
1763698891019841800,0.390841796875,-0.23562051355838776,-0.13812857866287231,-0.03758945316076279
1763698891029801700,0.4008017578125,-0.242515429854393,-0.17684587836265564,-0.03220507502555847
1763698891039763000,0.410762939453125,-0.24909263849258423,-0.2362130731344223,-0.03394971042871475
1763698891049723000,0.420722900390625,-0.2546807527542114,-0.2973397970199585,-0.05402328819036484
1763698891059683800,0.430683837890625,-0.274845153093338,-0.3338610529899597,-0.08404696732759476
1763698891069644300,0.440644287109375,-0.33436813950538635,-0.46662577986717224,-0.09881792217493057
1763698891079604500,0.4506044921875,-0.4087986946105957,-0.4195120632648468,-0.12413313239812851
1763698891089565200,0.460565185546875,-0.4122815728187561,-0.3465576767921448,-0.14130839705467224
1763698891099525000,0.470525146484375,-0.35835495591163635,-0.39280587434768677,-0.12474513053894043
1763698891109486300,0.480486328125,-0.31377631425857544,-0.44750240445137024,-0.11336597055196762
1763698891119446300,0.4904462890625,-0.28047239780426025,-0.4286738634109497,-0.12830737233161926
1763698891129406200,0.50040625,-0.24846521019935608,-0.38676929473876953,-0.13293328881263733
1763698891139367400,0.510367431640625,-0.20115627348423004,-0.36092278361320496,-0.10003898292779922
1763698891149327400,0.520327392578125,-0.15084649622440338,-0.3280330002307892,-0.04749561473727226
1763698891159288000,0.5302880859375,-0.12084253132343292,-0.26038259267807007,0.004434429574757814
1763698891169248300,0.540248291015625,-0.09622347354888916,-0.18555015325546265,0.03834738954901695
1763698891179209200,0.550209228515625,-0.06102553755044937,-0.11492525041103363,0.05096384882926941
1763698891189169200,0.560169189453125,-0.03530552610754967,-0.04470222443342209,0.05420438200235367
1763698891199129300,0.57012939453125,-0.026549851521849632,0.014838334172964096,0.0655321404337883
1763698891209090300,0.58009033203125,-0.022468024864792824,0.04984185844659805,0.07263665646314621
1763698891219050200,0.59005029296875,-0.020007530227303505,0.04923092946410179,0.061461228877305984
1763698891229011200,0.60001123046875,-0.012473713606595993,0.025366609916090965,0.027125893160700798
1763698891238971100,0.60997119140625,0.006256564520299435,-0.016891898587346077,-0.02912992238998413
1763698891248931000,0.61993115234375,0.032157402485609055,-0.08173055201768875,-0.09526180475950241
1763698891258892300,0.629892333984375,0.045578137040138245,-0.1419544816017151,-0.13012418150901794
1763698891268852200,0.639852294921875,0.05464380234479904,-0.19981005787849426,-0.1291838139295578
1763698891278813400,0.6498134765625,0.062435947358608246,-0.22721317410469055,-0.09509162604808807
1763698891288773400,0.6597734375,0.06659819930791855,-0.21931850910186768,-0.03696440905332565
1763698891298734000,0.669734130859375,0.08127807825803757,-0.17973114550113678,0.02563239261507988
1763698891308694300,0.6796943359375,0.15178313851356506,-0.09192965924739838,0.07012555748224258
1763698891318654200,0.689654296875,0.18209443986415863,-0.02678740583360195,0.12633822858333588
1763698891328615200,0.699615234375,0.18397969007492065,0.07156340032815933,0.15409183502197266
1763698891338575400,0.709575439453125,0.17642323672771454,0.18957020342350006,0.1433134824037552
1763698891348536300,0.719536376953125,0.16962631046772003,0.27248796820640564,0.11950802057981491
1763698891358496300,0.729496337890625,0.14305755496025085,0.3081943094730377,0.09422530233860016
1763698891368456400,0.73945654296875,0.10218335688114166,0.30091002583503723,0.061947256326675415
1763698891378417200,0.749417236328125,0.06131608784198761,0.2751591205596924,0.02798103354871273
1763698891388377000,0.759377197265625,0.04519996792078018,0.21409843862056732,-0.010976218618452549
1763698891398338300,0.76933837890625,0.054486945271492004,0.14543628692626953,-0.044683583080768585
1763698891408298200,0.77929833984375,0.07457730174064636,0.07747162133455276,-0.0670650526881218
1763698891418258200,0.789258056640625,0.09372702240943909,0.021586518734693527,-0.08431221544742584
1763698891428219400,0.799219482421875,0.10096283257007599,-0.00643899105489254,-0.08290527015924454
1763698891438179300,0.809179443359375,0.09440986067056656,-0.022531939670443535,-0.0637773796916008
1763698891448140300,0.819140380859375,0.08534818887710571,-0.00040240364614874125,-0.031033016741275787
1763698891458100200,0.829100341796875,0.0741482600569725,0.03909893333911896,0.004488225560635328
1763698891468061200,0.839061279296875,0.06100263446569443,0.08101575821638107,0.03315822035074234
1763698891478021400,0.849021484375,0.042092859745025635,0.13078464567661285,0.051122039556503296
1763698891487981300,0.858981201171875,0.02947719767689705,0.18486279249191284,0.057377006858587265
1763698891497942300,0.8689423828125,0.02034628391265869,0.22553804516792297,0.062490008771419525
1763698891507902500,0.87890234375,0.01495045330375433,0.23446549475193024,0.07452403753995895
1763698891517863200,0.88886328125,0.020618192851543427,0.22285331785678864,0.08341792970895767
1763698891527823000,0.898822998046875,0.03627438470721245,0.1801476627588272,0.08404111117124557
1763698891537783300,0.908783203125,0.05158622935414314,0.12860004603862762,0.08237183839082718
1763698891547744300,0.918744140625,0.06186043843626976,0.07095939666032791,0.06628821045160294
1763698891557704200,0.9287041015625,0.06716039776802063,0.032098013907670975,0.042638275772333145
1763698891567665400,0.93866552734375,0.06724321842193604,0.019340941682457924,0.02563931606709957
1763698891577625300,0.948625244140625,0.07258658856153488,0.0033135050907731056,0.022178273648023605
1763698891587586000,0.9585859375,0.07277700304985046,0.017373930662870407,0.030759509652853012
1763698891597546200,0.968546142578125,0.0653422549366951,0.05985641106963158,0.05065838247537613
1763698891607506200,0.978506103515625,0.055503737181425095,0.09973804652690887,0.06792179495096207
1763698891617467100,0.988467041015625,0.03681527078151703,0.13730619847774506,0.08127567917108536
1763698891627427300,0.99842724609375,0.01932016760110855,0.16362062096595764,0.0763256624341011
