time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1763701326184751400,0.05175146484375,-0.4639895443193246,-0.12750613244456316,-0.24123505197791825,0.20229613737031438,-0.9528693839913935,-0.13261839807429013,-0.31201586588304697
1763701326194700300,0.0617001953125,-0.46346388932618526,-0.12594703411039476,-0.24083443461135418,0.2016229440583542,-0.9532781654267138,-0.1318967235872294,-0.30852714933614633
1763701326204649200,0.071649169921875,-0.4627785944015454,-0.12390564447370955,-0.24030302093005837,0.20061771106605847,-0.9538184121866858,-0.13089032280103002,-0.30393132350240093
1763701326214598100,0.08159814453125,-0.4622634936797907,-0.12170048598605238,-0.23984757165136938,0.1996698380875759,-0.9543535157075678,-0.1298902955903882,-0.2990351546539146
1763701326224547000,0.091547119140625,-0.4619098238857864,-0.11957292473091895,-0.23957439106105868,0.20018627193381347,-0.9547227109498071,-0.12965704933394093,-0.2946897528439425
1763701326234496300,0.101496337890625,-0.46177778922601803,-0.11777257640433608,-0.2394953308621846,0.20172072747177267,-0.9549162104062804,-0.13002511284104845,-0.29130939519748483
1763701326244444200,0.111444091796875,-0.4621441768375637,-0.11624698732087976,-0.2397232686523116,0.20403381235571513,-0.9549289864730501,-0.13088209033901055,-0.2887625218203353
1763701326254393300,0.121393310546875,-0.4629428529205984,-0.11478191387096225,-0.24021553332012313,0.20718719014938486,-0.954800101170541,-0.13220645643338005,-0.2866115776977554
1763701326264342300,0.13134228515625,-0.4637958310391077,-0.11320646825738497,-0.24076398725936837,0.21098447399679573,-0.9546232691022895,-0.13383400854645022,-0.2844023680759513
1763701326274291200,0.141291259765625,-0.46438127182275907,-0.11138197792661982,-0.24120644161352953,0.21550320572214862,-0.9544556064824996,-0.1357502941616574,-0.2818217558633762
1763701326284240100,0.151240234375,-0.4644465908087839,-0.10928926720442311,-0.241406730025433,0.22059457030713642,-0.9543446610986827,-0.1378588919838101,-0.27875548399054134
1763701326294189300,0.161189208984375,-0.4639435161434342,-0.10703095471350112,-0.24132736481080458,0.2259648418141444,-0.954304230115901,-0.140032382418308,-0.275333070518123
1763701326304138200,0.17113818359375,-0.4629166703362656,-0.1045752443445605,-0.24100822162211552,0.23199311171735626,-0.9542978418435971,-0.14245941707140236,-0.27158600028840757
1763701326314087200,0.181087158203125,-0.46157354678753676,-0.10196909289772658,-0.24055853246906067,0.23882720370543936,-0.9542742462417274,-0.1452401831355128,-0.26767555859473
1763701326324036000,0.1910361328125,-0.460114534919208,-0.09925885760983372,-0.24008796341520694,0.24667418988513704,-0.9541762751487864,-0.14850307923373013,-0.2637767237708342
1763701326333985300,0.2009853515625,-0.4586043922532423,-0.09643993751599796,-0.23967517118779816,0.2563997900481756,-0.9539087774138305,-0.15268650395899463,-0.2601030465997919
1763701326343934200,0.210934326171875,-0.4569681645864406,-0.09363666379207454,-0.23930226996368398,0.26820288546772475,-0.9534310966137199,-0.15791078329722164,-0.2569470642087313
1763701326353883400,0.22088330078125,-0.45487388884564306,-0.09085310169740116,-0.2388891744674646,0.2835216444924808,-0.952624764612052,-0.1648747288770039,-0.2546135176097863
1763701326363832300,0.230832275390625,-0.4520412637058029,-0.08831268208303943,-0.23839424431184522,0.3035896815917141,-0.9513237343547065,-0.17421866116900925,-0.2538096303443827
1763701326373781200,0.24078125,-0.44827722528416397,-0.08661696242028531,-0.23767608862907755,0.32615250318679334,-0.9496393434813248,-0.18491230264668584,-0.2551682519701865
1763701326383730200,0.250730224609375,-0.4448668924930159,-0.08570818505976723,-0.2373886309656149,0.35129311467504404,-0.947350959953791,-0.1970456073558785,-0.2588243485587469
1763701326393678000,0.260677978515625,-0.44206508731439154,-0.08537236648025966,-0.23766794064231278,0.3791296404387189,-0.9443842047056117,-0.2106278709210675,-0.26443879634190864
1763701326403627300,0.270627197265625,-0.43929044900344677,-0.08529587707394139,-0.23820215303153622,0.40951542732502905,-0.9408241798728768,-0.22546452559625427,-0.27122215856608106
1763701326413576200,0.280576171875,-0.43665877321571595,-0.08495130996580612,-0.23896310682716354,0.4423054828957742,-0.9367077120519655,-0.24136792399456755,-0.2780750483027116
1763701326423525400,0.290525390625,-0.43441668173349895,-0.08381954138390181,-0.23985127691173375,0.4758095965348492,-0.9323000733078926,-0.2574143272671163,-0.28355686672093194
1763701326433474300,0.300474365234375,-0.43381419380449937,-0.08160351757147415,-0.2410809546693283,0.5055814737386743,-0.9281829405605335,-0.27147235220521687,-0.28627377247114055
1763701326443423200,0.31042333984375,-0.43550272312460936,-0.0780780048713575,-0.24270570455084892,0.5292014686557565,-0.9247952318893856,-0.2824029279500149,-0.2853506469461216
1763701326453372200,0.3203720703125,-0.4387597027526087,-0.07305773164950721,-0.24451003393545762,0.5500758055790581,-0.9218085085004428,-0.29179868937794845,-0.2810721573463239
1763701326463321000,0.330321044921875,-0.4426981269081762,-0.06709094384456096,-0.24629952755014803,0.57038549695803,-0.9189020309155345,-0.30075629800997034,-0.2749016460517602
1763701326473270300,0.340270263671875,-0.4465098434852013,-0.06083258991247627,-0.24782549197184647,0.5902033408788162,-0.9160610388394868,-0.30937682446309134,-0.2679920105620557
1763701326483219200,0.35021923828125,-0.45028341460410115,-0.05432429111693755,-0.24922303310396332,0.6109247662608395,-0.913014214643551,-0.3183422898261629,-0.2608213008949125
1763701326493168400,0.36016845703125,-0.45426036092839034,-0.0475536188465033,-0.25060240331442357,0.6326441430146413,-0.9096965012220227,-0.3277031183170944,-0.2534705271318897
